"","CSP17CD","damage.rate","CSP.damage.li","CSP.damage.ui","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"55","E22000093",0.0834102377820102,0.0732978585794516,0.0941594357460933,0.0783428234832123,0.0808953465540939,0.0913017867661496,0.0812880424111526,0.0812880424111526,0.0879638719811506,0.0871784802670332,0.0930689181229138,0.0832515216964461,0.0891419595523267,0.0738268211270371,0.0916944826232083,0.0775574317690948,0.0899273512664441,0.0844296092676222,0.0797172589829177,0.0867857844099745,0.0846259571961516,0.0856076968387983,0.0785391714117416,0.0814843903396819,0.0885529157667387,0.0871784802670332,0.0865894364814451,0.0844296092676222,0.0846259571961516,0.0871784802670332,0.0736304731985078,0.0873748281955625,0.0769683879835068,0.08816021990968,0.0765756921264481,0.08207343412527,0.0830551737679168,0.0856076968387983,0.0865894364814451,0.0844296092676222,0.0846259571961516,0.0810916944826232,0.0779501276261535,0.0860003926958571,0.0797172589829177,0.0814843903396819,0.0791282151973297,0.0856076968387983,0.0789318672688003,0.0824661299823287,0.0844296092676222,0.08207343412527,0.0942470056940899,0.0936579619085019,0.0844296092676222,0.0742195169840958,0.078735519340271,0.0797172589829177,0.0808953465540939,0.0901236991949735,0.0860003926958571,0.0871784802670332,0.0944433536226193,0.0848223051246809,0.082662477910858,0.0975849204790889,0.0767720400549774,0.0836442175535048,0.0832515216964461,0.0814843903396819,0.0846259571961516,0.0922835264087964,0.0844296092676222,0.078735519340271,0.0879638719811506,0.0889456116237974,0.0861967406243864,0.0806989986255645,0.0905163950520322,0.0799136069114471,0.0830551737679168,0.0785391714117416,0.0932652660514432,0.0901236991949735,0.0789318672688003,0.0816807382682113,0.07598664834086,0.0785391714117416,0.0897310033379148,0.0714706459846849,0.0830551737679168,0.0795209110543884,0.0844296092676222,0.0773610838405655,0.0936579619085019,0.0889456116237974,0.0836442175535048,0.0818770861967406,0.0775574317690948,0.0773610838405655,0.0875711761240919,0.0783428234832123,0.0755939524838013
"56","E22000094",0.083949663318247,0.0707188353288173,0.0956718931480039,0.0869205298013245,0.0800220750551876,0.0827814569536424,0.0764348785871965,0.0769867549668874,0.0833333333333333,0.0791942604856512,0.0662251655629139,0.0822295805739514,0.0805739514348786,0.0830573951434879,0.0905077262693157,0.0800220750551876,0.0852649006622517,0.0775386313465784,0.0786423841059603,0.092439293598234,0.0736754966887417,0.0830573951434879,0.0722958057395143,0.0733995584988962,0.0874724061810155,0.0822295805739514,0.0965783664459161,0.07560706401766,0.0789183222958057,0.07560706401766,0.091887417218543,0.0783664459161148,0.0825055187637969,0.0863686534216336,0.0767108167770419,0.0869205298013245,0.0825055187637969,0.092439293598234,0.0907836644591612,0.0935430463576159,0.0791942604856512,0.0811258278145695,0.0825055187637969,0.0722958057395143,0.0896799116997792,0.0783664459161148,0.0905077262693157,0.0863686534216336,0.0764348785871965,0.0794701986754967,0.0838852097130243,0.0811258278145695,0.0943708609271523,0.0863686534216336,0.0695364238410596,0.08719646799117,0.0794701986754967,0.0883002207505519,0.0841611479028698,0.0863686534216336,0.0764348785871965,0.0780905077262693,0.0841611479028698,0.0899558498896247,0.0874724061810155,0.0805739514348786,0.0852649006622517,0.070916114790287,0.0927152317880795,0.0891280353200883,0.0905077262693157,0.0888520971302428,0.0822295805739514,0.0877483443708609,0.0990618101545254,0.0855408388520971,0.0838852097130243,0.081953642384106,0.086644591611479,0.07560706401766,0.0808498896247241,0.0858167770419426,0.0847130242825607,0.0747792494481236,0.100165562913907,0.08719646799117,0.0775386313465784,0.07560706401766,0.0849889624724062,0.0877483443708609,0.08719646799117,0.0833333333333333,0.0736754966887417,0.0786423841059603,0.0855408388520971,0.0841611479028698,0.081953642384106,0.0805739514348786,0.0907836644591612,0.086644591611479,0.0844370860927152,0.0791942604856512,0.0874724061810155
"57","E22000095",0.076565106681886,0.0640685939244233,0.0877019650454333,0.0661398887913374,0.0822358794263974,0.0678958150424349,0.0775534094234709,0.0796019900497512,0.0755048287971905,0.0755048287971905,0.0696517412935323,0.0819432250512145,0.0687737781679836,0.0798946444249342,0.074041556921276,0.0845771144278607,0.0760901375475563,0.0781387181738367,0.0790166812993854,0.0763827919227393,0.077260755048288,0.0755048287971905,0.0807726075504829,0.0825285338015803,0.0819432250512145,0.0728709394205443,0.0743342112964589,0.0687737781679836,0.0752121744220076,0.0796019900497512,0.0892595844307872,0.0725782850453614,0.0646766169154229,0.0714076675446298,0.0632133450395083,0.070822358794264,0.0755048287971905,0.070822358794264,0.0711150131694469,0.0793093356745683,0.0699443956687152,0.0670178519168862,0.0787240269242025,0.0766754462979222,0.0822358794263974,0.0757974831723734,0.0793093356745683,0.0863330406789582,0.0760901375475563,0.0845771144278607,0.0690664325431665,0.0831138425519461,0.0807726075504829,0.0717003219198127,0.0775534094234709,0.0719929762949956,0.0755048287971905,0.0784313725490196,0.0848697688030436,0.0687737781679836,0.0743342112964589,0.0834064969271291,0.0731635937957272,0.0804799531753,0.0860403863037752,0.0711150131694469,0.070822358794264,0.0746268656716418,0.0857477319285923,0.0743342112964589,0.0749195200468247,0.0831138425519461,0.0717003219198127,0.0755048287971905,0.0746268656716418,0.074041556921276,0.0755048287971905,0.0690664325431665,0.0743342112964589,0.077260755048288,0.0661398887913374,0.0775534094234709,0.0842844600526778,0.0728709394205443,0.0822358794263974,0.0866256950541411,0.0746268656716418,0.0614574187884109,0.0816505706760316,0.0825285338015803,0.0699443956687152,0.0678958150424349,0.0714076675446298,0.077260755048288,0.0696517412935323,0.0743342112964589,0.0769681006731051,0.0717003219198127,0.0813579163008487,0.0889669300556043,0.0804799531753,0.0605794556628622,0.0749195200468247
"58","E22000096",0.0831364295216727,0.0716644863015148,0.0927477456285884,0.0784352660841938,0.0810166799046863,0.090945194598888,0.0875694996028594,0.0865766481334392,0.0835980937251787,0.0857823669579031,0.0766481334392375,0.0885623510722796,0.0804209690230342,0.0788324066719619,0.0810166799046863,0.0768467037331215,0.0859809372517871,0.0758538522637014,0.0812152501985703,0.0921366163621922,0.0774424146147736,0.079428117553614,0.0766481334392375,0.085385226370135,0.0865766481334392,0.079626687847498,0.084988085782367,0.0877680698967434,0.0778395552025417,0.0826052422557585,0.0728752978554408,0.0814138204924543,0.0772438443208896,0.0820095313741064,0.0873709293089754,0.0869737887212073,0.0784352660841938,0.0766481334392375,0.0845909451945989,0.0826052422557585,0.0802223987291501,0.0847895154884829,0.074066719618745,0.0710881652104845,0.0758538522637014,0.0835980937251787,0.0792295472597299,0.085186656076251,0.0609610802223987,0.085385226370135,0.090746624305004,0.0768467037331215,0.0772438443208896,0.0847895154884829,0.0802223987291501,0.0859809372517871,0.0748610007942812,0.0897537728355838,0.0798252581413821,0.0832009531374106,0.0808181096108022,0.079626687847498,0.0824066719618745,0.0770452740270056,0.0837966640190627,0.0905480540111199,0.0816123907863384,0.0893566322478157,0.0762509928514694,0.085186656076251,0.0865766481334392,0.0847895154884829,0.0867752184273233,0.0937251787132645,0.0693010325655282,0.0835980937251787,0.0782366957903098,0.0881652104845115,0.0905480540111199,0.0802223987291501,0.0792295472597299,0.0863780778395552,0.0833995234312947,0.0863780778395552,0.0814138204924543,0.0812152501985703,0.0756552819698173,0.0810166799046863,0.0774424146147736,0.0788324066719619,0.0855837966640191,0.0863780778395552,0.0752581413820492,0.0826052422557585,0.0847895154884829,0.0802223987291501,0.090746624305004,0.0837966640190627,0.090746624305004,0.0818109610802224,0.0818109610802224,0.0859809372517871,0.0875694996028594
"59","E22000097",0.081098045779805,0.0698809486132745,0.0926509618282404,0.078049801213643,0.0799330403850178,0.0742833228708935,0.087047499476878,0.0813977819627537,0.0824440259468508,0.0914417242100858,0.0841180163214062,0.0851642603055032,0.078049801213643,0.0703075957313245,0.078049801213643,0.0954174513496547,0.0839087675245867,0.0839087675245867,0.087047499476878,0.0790960451977401,0.0813977819627537,0.079514542791379,0.0887214898514334,0.0868382506800586,0.0832810211341285,0.0839087675245867,0.0824440259468508,0.0876752458673363,0.0843272651182256,0.0807700355722955,0.0793052939945595,0.0843272651182256,0.0736555764804352,0.0788867964009207,0.0864197530864197,0.0828625235404896,0.0719815861058799,0.0744925716677129,0.078049801213643,0.0843272651182256,0.0836995187277673,0.0849550115086838,0.0770035572295459,0.0736555764804352,0.0788867964009207,0.0834902699309479,0.0883029922577945,0.0893492362418916,0.0667503661853944,0.0778405524168236,0.0849550115086838,0.0841180163214062,0.082025528353212,0.0759573132454488,0.0763758108390877,0.0744925716677129,0.0903954802259887,0.0673781125758527,0.0782590500104624,0.0721908349026993,0.0740740740740741,0.0700983469345051,0.0836995187277673,0.0811885331659343,0.0761665620422683,0.0774220548231848,0.0891399874450722,0.0784682988072819,0.0857920066959615,0.0811885331659343,0.0866290018832392,0.0826532747436702,0.0822347771500314,0.0816070307595731,0.0880937434609751,0.0711445909186022,0.0728185812931576,0.0719815861058799,0.0952082025528353,0.0778405524168236,0.0763758108390877,0.0851642603055032,0.0868382506800586,0.0830717723373091,0.0822347771500314,0.0853735091023227,0.07553881565181,0.0811885331659343,0.0790960451977401,0.0788867964009207,0.0721908349026993,0.0824440259468508,0.0803515379786566,0.0801422891818372,0.0885122410546139,0.0851642603055032,0.078049801213643,0.0924879681941829,0.0868382506800586,0.0860012554927809,0.0878844946641557,0.0799330403850178,0.0824440259468508
"60","E22000098",0.0838979673176564,0.0687674299660259,0.0979561680983066,0.0791346427554796,0.0799886137204668,0.0748647879305437,0.0734415029888984,0.0950754341019072,0.0873896954170225,0.0908055792769712,0.0916595502419584,0.0836891545687447,0.0916595502419584,0.0856817534870481,0.0868203814403644,0.0842584685454028,0.0779960148021634,0.0822658696270994,0.0848277825220609,0.0748647879305437,0.0945061201252491,0.0825505266154284,0.0859664104753772,0.0760034158838599,0.0737261599772274,0.0828351836037575,0.0760034158838599,0.0825505266154284,0.0791346427554796,0.0745801309422146,0.0768573868488471,0.0697409621406205,0.102476515798463,0.0890976373469969,0.0862510674637062,0.0908055792769712,0.0888129803586678,0.080842584685454,0.0825505266154284,0.0882436663820097,0.0819812126387703,0.0757187588955309,0.0873896954170225,0.0956447480785653,0.0868203814403644,0.0839738115570737,0.0893822943353259,0.0879590093936806,0.0646171363506974,0.0910902362653003,0.0777113578138343,0.0777113578138343,0.0819812126387703,0.0848277825220609,0.085397096498719,0.0845431255337318,0.0910902362653003,0.0731568460005693,0.101053230856818,0.0834044975804156,0.0899516083119841,0.0919442072302875,0.080842584685454,0.0791346427554796,0.0760034158838599,0.0816965556504412,0.0799886137204668,0.0791346427554796,0.0825505266154284,0.0811272416737831,0.0754341019072018,0.0916595502419584,0.0836891545687447,0.0910902362653003,0.0603472815257615,0.0799886137204668,0.0802732707087959,0.0748647879305437,0.0979220039851978,0.0865357244520353,0.0871050384286934,0.0845431255337318,0.071733561058924,0.0927981781952747,0.0791346427554796,0.0734415029888984,0.0779960148021634,0.0890976373469969,0.0814118986621122,0.0893822943353259,0.0950754341019072,0.0768573868488471,0.0862510674637062,0.0791346427554796,0.0816965556504412,0.0799886137204668,0.089666951323655,0.080842584685454,0.08511243951039,0.0802732707087959,0.100483916880159,0.0742954739538856,0.0822658696270994
"61","E22000099",0.0862843835663524,0.0783584282112842,0.0940983905564394,0.0864483973532697,0.0850734725444702,0.0892841797714188,0.0794019077081722,0.0805190341153218,0.0872217925582195,0.088510784566469,0.0846438085417204,0.0870499269571195,0.0916902981868179,0.0823236229268712,0.0807768325169717,0.0852453381455702,0.0810346309186216,0.0874795909598694,0.08584686774942,0.0916043653862679,0.0849875397439203,0.0877373893615193,0.091432499785168,0.0909169029818682,0.080003437312022,0.0910028357824181,0.0890263813697688,0.0853312709461201,0.088682650167569,0.0904872389791183,0.0842141445389705,0.0911747013835181,0.0861046661510699,0.0894560453725187,0.0843000773395205,0.0869639941565696,0.0862765317521698,0.0846438085417204,0.0904872389791183,0.0847297413422703,0.0775973188966228,0.088596717367019,0.0946979462060668,0.0889404485692189,0.0926355589928676,0.0872217925582195,0.080089370112572,0.088682650167569,0.0821517573257712,0.0804331013147719,0.0873936581593194,0.0891982469708688,0.0817220933230214,0.0840422789378706,0.0837844805362207,0.08567500214832,0.0888545157686689,0.0873077253587694,0.0837844805362207,0.08558906934777,0.0775973188966228,0.0859328005499699,0.08567500214832,0.0832688837329209,0.0909169029818682,0.0823236229268712,0.0870499269571195,0.0766520580905732,0.0872217925582195,0.0854172037466701,0.0875655237604194,0.0897138437741686,0.0788003781043224,0.0818939589241213,0.0861046661510699,0.08558906934777,0.0860187333505199,0.0863624645527198,0.0833548165334708,0.0895419781730687,0.0877373893615193,0.0903153733780184,0.0870499269571195,0.0899716421758185,0.0907450373807682,0.0894560453725187,0.0867061957549197,0.0910028357824181,0.0928933573945175,0.0890263813697688,0.0836126149351207,0.0830970181318209,0.0807768325169717,0.0848156741428203,0.0874795909598694,0.0936667525994672,0.0763083268883733,0.0927214917934175,0.0833548165334708,0.0880811205637192,0.0916902981868179,0.0792300421070723,0.08558906934777
"62","E22000100",0.0821758222062909,0.0742201911085569,0.0895744574639691,0.0852643707591858,0.0821917808219178,0.0800153629496863,0.0832159774676738,0.0792472154653694,0.0851363461784663,0.0862885674049417,0.0812956087568813,0.0768147484316989,0.0853923953399053,0.0879528869542952,0.0873127640506977,0.0791191908846499,0.0814236333376008,0.0832159774676738,0.0811675841761618,0.0777109204967354,0.0771988221738574,0.0797593137882473,0.0795032646268083,0.0769427730124184,0.0837280757905518,0.0771988221738574,0.0814236333376008,0.0837280757905518,0.0756625272052234,0.0755345026245039,0.0876968377928562,0.0802714121111253,0.0756625272052234,0.0814236333376008,0.0860325182435027,0.0889770836000512,0.0818077070797593,0.0766867238509794,0.0775828959160159,0.0882089361157342,0.0780949942388939,0.0773268467545769,0.0702854948150045,0.0830879528869543,0.0818077070797593,0.0834720266291128,0.0851363461784663,0.0827038791447958,0.0839841249519908,0.0953783126360261,0.0871847394699782,0.0788631417232109,0.0839841249519908,0.0828319037255153,0.0784790679810524,0.0764306746895404,0.0842401741134298,0.0823198054026373,0.0802714121111253,0.0837280757905518,0.0793752400460889,0.0800153629496863,0.0787351171424914,0.0774548713352964,0.0827038791447958,0.0788631417232109,0.0823198054026373,0.0827038791447958,0.0816796824990398,0.0917936243758802,0.0807835104340033,0.0788631417232109,0.0791191908846499,0.0810395595954423,0.0839841249519908,0.0802714121111253,0.0843681986941493,0.0894891819229292,0.0838561003712713,0.0882089361157342,0.0807835104340033,0.0832159774676738,0.0802714121111253,0.0864165919856612,0.0874407886314172,0.0823198054026373,0.0814236333376008,0.0763026501088209,0.0788631417232109,0.0784790679810524,0.0847522724363078,0.0829599283062348,0.0838561003712713,0.0798873383689668,0.0866726411471002,0.0825758545640763,0.0851363461784663,0.0847522724363078,0.0805274612725643,0.0812956087568813,0.0784790679810524,0.0789911663039304,0.0812956087568813
"63","E22000101",0.0867301884675244,0.0809809805273846,0.092953741627077,0.0886471190905986,0.0848904717763575,0.0879153046787335,0.0859150119529687,0.0858662243255111,0.0881104551885642,0.0873298531492414,0.0869883397570376,0.0886959067180563,0.0849392594038152,0.0831829048153388,0.0889398448553447,0.0848416841488998,0.0880128799336488,0.0943552715031468,0.0882080304434795,0.0816704883641508,0.0819144265014392,0.0949407230326389,0.0916719519929746,0.0852807727960189,0.0844025955017808,0.0855247109333073,0.0845489583841538,0.0845489583841538,0.0920134653851783,0.0889398448553447,0.0894765087573791,0.0866468263648339,0.0897692345221252,0.0864028882275455,0.087232277894326,0.0824510904034737,0.085573498560765,0.0843050202468654,0.0886959067180563,0.0862565253451725,0.0860613748353418,0.0875250036590721,0.0884519685807679,0.0857686490705957,0.0864516758550032,0.0891837829926331,0.0894765087573791,0.0849392594038152,0.0851344099136459,0.0885983314631409,0.0861589500902571,0.0867444016197492,0.0864028882275455,0.0885495438356833,0.0911352880909401,0.0809874615797434,0.0875250036590721,0.0837195687173733,0.0885983314631409,0.0847928965214422,0.0879153046787335,0.087232277894326,0.0905010489339903,0.0833780553251695,0.0923061911499244,0.0840122944821193,0.0912328633458555,0.080889886324828,0.0865004634824608,0.096892228130946,0.0894765087573791,0.0865980387373762,0.0820607893838123,0.0848904717763575,0.0867931892472069,0.0836707810899156,0.0844513831292384,0.0851344099136459,0.0893789335024638,0.0863541006000878,0.0923061911499244,0.0811826120895741,0.0881104551885642,0.0876225789139874,0.0887934819729717,0.0923061911499244,0.0862565253451725,0.0876713665414451,0.0851344099136459,0.0864028882275455,0.0848416841488998,0.0834756305800849,0.0820120017563546,0.0838659315997463,0.0835732058350002,0.0869883397570376,0.0887934819729717,0.090403473679075,0.0865980387373762,0.0916719519929746,0.0891349953651754,0.087232277894326,0.087378640776699
"64","E22000102",0.0896179614951562,0.0805240926050934,0.0984881704941263,0.0820512820512821,0.08082497212932,0.0869565217391304,0.0876254180602007,0.0939799331103679,0.0878483835005574,0.0909698996655518,0.087736900780379,0.1,0.0897435897435897,0.0908584169453735,0.0910813823857302,0.0907469342251951,0.0897435897435897,0.0972129319955407,0.0964325529542921,0.0907469342251951,0.0917502787068004,0.0914158305462653,0.0887402452619844,0.0866220735785953,0.0899665551839465,0.0866220735785953,0.0909698996655518,0.08561872909699,0.0936454849498328,0.088628762541806,0.0853957636566332,0.0889632107023411,0.0955406911928651,0.0894091415830546,0.0887402452619844,0.0919732441471572,0.0896321070234114,0.0888517279821628,0.0916387959866221,0.0963210702341137,0.0935340022296544,0.0823857302118172,0.091304347826087,0.0905239687848383,0.0787068004459309,0.083835005574136,0.09041248606466,0.0900780379041249,0.0909698996655518,0.0875139353400223,0.0842809364548495,0.0879598662207358,0.0879598662207358,0.0894091415830546,0.0816053511705686,0.0851727982162765,0.0868450390189521,0.096098104793757,0.0981047937569677,0.0953177257525084,0.0852842809364548,0.0891861761426979,0.0880713489409142,0.0879598662207358,0.0817168338907469,0.089520624303233,0.0898550724637681,0.083835005574136,0.0907469342251951,0.096098104793757,0.09041248606466,0.0896321070234114,0.0925306577480491,0.0891861761426979,0.0993311036789298,0.0879598662207358,0.0897435897435897,0.0933110367892977,0.0921962095875139,0.0896321070234114,0.0903010033444816,0.0978818283166109,0.0871794871794872,0.0898550724637681,0.0789297658862876,0.0830546265328874,0.0850613154960981,0.0927536231884058,0.0824972129319955,0.0900780379041249,0.0965440356744705,0.0836120401337793,0.0916387959866221,0.0944258639910814,0.0792642140468227,0.0824972129319955,0.0909698996655518,0.089520624303233,0.0933110367892977,0.0882943143812709,0.099108138238573,0.0861761426978818,0.0944258639910814
"65","E22000103",0.0875251279239766,0.079572296131706,0.0965122269979342,0.0817818389491719,0.0850942318675043,0.0805254140491148,0.0876070816676185,0.092632781267847,0.0904625928041119,0.0864648772130211,0.0866933181039406,0.0866933181039406,0.0896630496858938,0.087835522558538,0.0905768132495717,0.087378640776699,0.0848657909765848,0.0839520274129069,0.0908052541404911,0.0924043403769275,0.0952598515134209,0.0826956025128498,0.0872644203312393,0.0836093660765277,0.087378640776699,0.0927470017133067,0.083038263849229,0.0837235865219874,0.0871501998857796,0.0956025128498001,0.096516276413478,0.0932038834951456,0.0831524842946887,0.0790405482581382,0.0885208452312964,0.0797258709308966,0.0876070816676185,0.091719017704169,0.0849800114220445,0.0892061679040548,0.0884066247858367,0.0888635065676756,0.0882924043403769,0.0888635065676756,0.0802969731581953,0.0792689891490577,0.0881781838949172,0.0922901199314677,0.0840662478583667,0.0948029697315819,0.0792689891490577,0.0914905768132496,0.0841804683038264,0.0871501998857796,0.087835522558538,0.0908052541404911,0.0894346087949743,0.0937749857224443,0.0919474585950885,0.091719017704169,0.0933181039406054,0.0896630496858938,0.0874928612221588,0.0842946887492861,0.0881781838949172,0.0901199314677327,0.0872644203312393,0.0894346087949743,0.0928612221587664,0.094346087949743,0.0848657909765848,0.0837235865219874,0.0948029697315819,0.0825813820673901,0.0911479154768704,0.0896630496858938,0.0848657909765848,0.0858937749857224,0.0887492861222159,0.0861222158766419,0.0910336950314106,0.0880639634494575,0.0885208452312964,0.0901199314677327,0.0866933181039406,0.0938892061679041,0.0973158195316962,0.0940034266133638,0.0996002284408909,0.0888635065676756,0.0897772701313535,0.0828098229583095,0.0879497430039977,0.0865790976584809,0.0880639634494575,0.0805254140491148,0.0863506567675614,0.0872644203312393,0.0866933181039406,0.0814391776127927,0.0911479154768704,0.0868075385494003,0.0828098229583095
"66","E22000104",0.0824674572212136,0.0746254671889837,0.0901929955379378,0.0761877172653534,0.0844920818848976,0.0779258400926999,0.078312089609888,0.0807261490923136,0.0887408265739668,0.0840092699884125,0.0792777134028582,0.0811123986095017,0.0787949015063731,0.0774430281962147,0.0872923908845114,0.0774430281962147,0.0813055233680958,0.0798570876786404,0.0836230204712244,0.0823677095403631,0.0816917728852839,0.0799536500579374,0.0879683275395906,0.0831402085747393,0.0764774044032445,0.0816917728852839,0.0879683275395906,0.0838161452298185,0.0760911548860564,0.0854577056778679,0.0817883352645809,0.0826573966782542,0.0865198918501352,0.0846852066434917,0.074546156817304,0.0814020857473928,0.0839127076091155,0.0841058323677095,0.0880648899188876,0.0834298957126304,0.0828505214368482,0.089706450366937,0.0841058323677095,0.0814020857473928,0.082078022402472,0.0827539590575512,0.0794708381614523,0.0847817690227887,0.0840092699884125,0.0765739667825415,0.0799536500579374,0.0839127076091155,0.0875820780224025,0.078408651989185,0.082174584781769,0.0834298957126304,0.0720355349555813,0.0786017767477791,0.0952105059868675,0.0796639629200463,0.0834298957126304,0.0797605252993434,0.0837195828505214,0.0831402085747393,0.074739281575898,0.0855542680571649,0.085940517574353,0.0758014677481653,0.0839127076091155,0.0831402085747393,0.0891270760911549,0.082174584781769,0.0846852066434917,0.0792777134028582,0.0786017767477791,0.0829470838161452,0.0843955195056006,0.0814986481266898,0.0828505214368482,0.0868095789880263,0.0846852066434917,0.0828505214368482,0.0898030127462341,0.0810158362302047,0.0833333333333333,0.0836230204712244,0.0838161452298185,0.0762842796446504,0.0805330243337196,0.0799536500579374,0.0823677095403631,0.0885477018153727,0.0848783314020857,0.0771533410583237,0.0800502124372345,0.0891270760911549,0.0774430281962147,0.0848783314020857,0.0833333333333333,0.0797605252993434,0.0912514484356895,0.0800502124372345,0.0816917728852839
"67","E22000105",0.0802023299092467,0.0736747641056214,0.0862317779504533,0.0819806525659944,0.0805869814723725,0.0755861616658469,0.0762420068863748,0.0755861616658469,0.0845220527955403,0.0842761108378423,0.0787014264633547,0.0846860141006722,0.0830464010493523,0.0859157238891622,0.0774717166748647,0.0758321036235448,0.0818166912608624,0.0783735038530907,0.0789473684210526,0.0846040334481062,0.0804230201672405,0.073536645351697,0.0804230201672405,0.0788653877684866,0.0768158714543368,0.0818166912608624,0.0791113297261846,0.0766519101492048,0.0772257747171668,0.0805869814723725,0.0839481882275783,0.0784554845056567,0.0806689621249385,0.0785374651582227,0.0742744712247909,0.0795212329890146,0.0800950975569766,0.0750122970978849,0.0790293490736186,0.0787834071159206,0.0803410395146745,0.0796851942941466,0.0772257747171668,0.0796032136415806,0.0796032136415806,0.0811608460403345,0.0830464010493523,0.0803410395146745,0.0717330709952451,0.0862436464994261,0.0807509427775045,0.0800950975569766,0.0809968847352025,0.0783735038530907,0.0771437940646008,0.0820626332185604,0.0780455812428267,0.0780455812428267,0.0805050008198065,0.0778816199376947,0.0809149040826365,0.0819806525659944,0.0796032136415806,0.0814887686505985,0.0842761108378423,0.0823085751762584,0.0821446138711264,0.0809149040826365,0.0746023938350549,0.0757501229709788,0.0805869814723725,0.0869814723725201,0.0777176586325627,0.0823085751762584,0.0841121495327103,0.0755861616658469,0.0803410395146745,0.0772257747171668,0.0793572716838826,0.0809968847352025,0.0801770782095425,0.0800950975569766,0.0805869814723725,0.0805050008198065,0.0776356779799967,0.0761600262338088,0.0866535497622561,0.0833743236596163,0.0799311362518446,0.0803410395146745,0.0813248073454665,0.0775536973274307,0.0851778980160682,0.0829644203967864,0.0841941301852763,0.0763239875389408,0.0802590588621085,0.0852598786686342,0.073700606656829,0.0785374651582227,0.073372684046565,0.0815707493031644,0.0855878012788982
"68","E22000106",0.0868956220445905,0.0787205699671017,0.0937070235031458,0.0833070036861506,0.0815165876777251,0.081621906266456,0.0868878357030016,0.0881516587677725,0.0838335966298052,0.0834123222748815,0.0909952606635071,0.0909952606635071,0.0862559241706161,0.0879410215903107,0.0898367561874671,0.0924697209057399,0.0855186940494997,0.081621906266456,0.088783570300158,0.092364402317009,0.0953133228014745,0.0859399684044234,0.0834123222748815,0.0820431806213797,0.0872037914691943,0.0847814639283834,0.0845708267509215,0.0845708267509215,0.0895208004212744,0.0903633491311216,0.0807793575566087,0.0830963665086888,0.0913112164296998,0.0854133754607688,0.0889942074776198,0.0878357030015798,0.0944707740916272,0.0860452869931543,0.086361242759347,0.0838335966298052,0.0843601895734597,0.0905739863085835,0.0838335966298052,0.0898367561874671,0.0822538177988415,0.0943654555028963,0.0854133754607688,0.0823591363875724,0.0882569773565034,0.0880463401790416,0.0904686677198526,0.0860452869931543,0.0908899420747762,0.0832016850974197,0.0815165876777251,0.0807793575566087,0.0868878357030016,0.0857293312269616,0.0906793048973144,0.0919431279620853,0.082780410742496,0.0848867825171143,0.0765666140073723,0.0884676145339652,0.0846761453396525,0.0832016850974197,0.0855186940494997,0.0883622959452343,0.0917324907846235,0.0847814639283834,0.0866771985255398,0.0856240126382306,0.0789889415481833,0.0844655081621906,0.0897314375987362,0.0802527646129542,0.0878357030015798,0.0807793575566087,0.0854133754607688,0.0834123222748815,0.0913112164296998,0.0820431806213797,0.0901527119536598,0.0865718799368088,0.0823591363875724,0.0846761453396525,0.0839389152185361,0.0904686677198526,0.0826750921537651,0.0836229594523433,0.0915218536071617,0.0848867825171143,0.0858346498156925,0.0862559241706161,0.0861506055818852,0.0901527119536598,0.0882569773565034,0.0866771985255398,0.0751974723538705,0.0839389152185361,0.0897314375987362,0.0870984728804634,0.0848867825171143
