"","PFA17CD","vio.rate","PFA.vio.li","PFA.vio.ui","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"11","E23000011",0.0738053931189393,0.0704313788064155,0.0769479007410688,0.0755582018457874,0.0758559094968741,0.0703036618041084,0.0722015480797857,0.0729160464423936,0.0715540339386722,0.074955343852337,0.0744790116105984,0.0732881810062519,0.0738463828520393,0.0753274784161953,0.0737049717177731,0.0740175647514141,0.0727150937779101,0.0715614766299494,0.0711223578445966,0.071725215838047,0.0714126228044061,0.0713605239654659,0.0730723429592141,0.0714126228044061,0.0727374218517416,0.0739505805299196,0.0745757665972016,0.0729755879726109,0.0720675796367967,0.0732137540934802,0.0744790116105984,0.0737570705567133,0.0708172075022328,0.0750818696040488,0.0751562965168205,0.0754614468591843,0.0731169991068771,0.0707576659720155,0.0728862756772849,0.0725364691872581,0.073250967549866,0.0768755582018458,0.0756623995236678,0.0733030663888062,0.0718740696635903,0.0745534385233701,0.0752307234295921,0.0759749925573087,0.0769499851146174,0.0751562965168205,0.0756549568323906,0.0732211967847574,0.0728118487645132,0.0736752009526645,0.073920809764811,0.0742706162548377,0.0715168204822864,0.0747618338791307,0.0741515331944031,0.0709288478713903,0.0743301577850551,0.0759303364096457,0.0746353081274189,0.0733253944626377,0.0753200357249181,0.072305745757666,0.0777463530812742,0.0725439118785353,0.0733179517713605,0.075223280738315,0.0742929443286692,0.075,0.0703855314081572,0.0719336111938077,0.0743152724025007,0.0748958023221197,0.074910687704674,0.071859184281036,0.0734221494492408,0.0733477225364692,0.0726555522476928,0.0764141113426615,0.0745459958320929,0.0740547782077999,0.0749776719261685,0.0740398928252456,0.0748064900267937,0.0718294135159274,0.0722015480797857,0.0705864840726407,0.0756475141411134,0.0726555522476928,0.0744120273891039,0.0760122060136946,0.076704376302471,0.0744715689193212,0.0749702292348913,0.0707204525156297,0.0734593629056267,0.0748958023221197,0.0742631735635606,0.0742706162548377,0.0716210181601667
"12","E23000012",0.0697032736989278,0.0664474311940635,0.0728374813542937,0.0701574674440146,0.0722715632321691,0.0678690132403422,0.070124775241105,0.0727510488748433,0.0692529831635155,0.0708766959080259,0.069296572767395,0.0687734975208413,0.0679235002451915,0.0701901596469242,0.0697433662071596,0.0697869558110391,0.0670299133656623,0.0717375905846456,0.0685991391053234,0.068381191085926,0.0689805481392688,0.0690568299460579,0.0695036233858225,0.070037596033346,0.068795292322781,0.071203617937122,0.0693510597722443,0.0698196480139487,0.0660818394812837,0.0691222143518771,0.069874135018798,0.0696016999945513,0.0680651664577998,0.0715632321691277,0.0704843894731107,0.0718138723914346,0.0718465645943442,0.0713779763526399,0.069045932545088,0.0692420857625456,0.0679561924481011,0.0683267040810767,0.0685882417043535,0.0683267040810767,0.0700811856372255,0.0726856644690241,0.0704843894731107,0.0712145153380919,0.0681087560616793,0.0696561869994006,0.0714651555603988,0.0695254181877622,0.067389527597668,0.0688606767286002,0.0691875987576963,0.07136707895167,0.0735465591456438,0.0659837628725549,0.0699395194246172,0.0703209284585626,0.0670626055685719,0.0706478504876587,0.0713561815507002,0.0677382444287038,0.0712254127390617,0.0699286220236474,0.0672478613850597,0.0697215714052199,0.0689260611344194,0.0724786138505966,0.0702337492508037,0.0668119653462649,0.0699831090284967,0.067879910641312,0.0709311829128753,0.0705933634828094,0.0680106794529505,0.0669754263608129,0.0682068326704081,0.0701356726420749,0.0695690077916417,0.0707786192992971,0.0698087506129788,0.0668555549501444,0.0707459270963875,0.0674440146025173,0.0720536152127718,0.0683593962839863,0.0731215605078189,0.0722497684302294,0.0711491309322727,0.0711600283332425,0.0695254181877622,0.0705824660818395,0.0703536206614722,0.0697324688061897,0.06888247153054,0.0665831199258977,0.0706914400915382,0.0701901596469242,0.067302348389909,0.0690241377431483,0.0693401623712745
"13","E23000013",0.0729828238760864,0.0683440136649979,0.0780415003956234,0.0777596324677422,0.0735602892880857,0.0726809396479012,0.0750677458141163,0.0704377007698796,0.074726773504657,0.0718374818297651,0.0715682931644025,0.073901261597545,0.0734346679109165,0.0732911006227231,0.0739371534195934,0.0774007142472588,0.072447642804587,0.0754625558566481,0.0727168314699496,0.0755343395007448,0.0732731547116989,0.0699172693501786,0.0702402957486137,0.0760906627424941,0.0721964000502485,0.0747088275936328,0.0744575848392944,0.0728783446691671,0.0718913195628376,0.0732911006227231,0.070276187570662,0.0702941334816862,0.0674945713619152,0.0728065610250704,0.0772033092259929,0.0744396389282702,0.0731116415124814,0.0684815964682447,0.0734167219998923,0.0717118604525959,0.0750856917251404,0.0733449383557956,0.0706171598801213,0.0772033092259929,0.0744755307503185,0.072034886851031,0.0711914290328949,0.0694327297525259,0.0719810491179585,0.072447642804587,0.0701326202824686,0.0768084991834611,0.0761445004755666,0.0739730452416417,0.0745473143944152,0.0728245069360946,0.0722143459612727,0.0745652603054394,0.0731475333345297,0.0736320729321824,0.070060836638372,0.0729142364912155,0.0747626653267053,0.0711555372108465,0.0776878488236455,0.0759829872763491,0.071622130897475,0.0695583511296951,0.0761624463865908,0.0735064515550132,0.0740448288857384,0.0734526138219407,0.0683380291800513,0.0763419054968325,0.0746549898605603,0.0780826588661773,0.0749062326148987,0.0747626653267053,0.0709042944565081,0.0729860201353122,0.0730578037794089,0.0713170504100641,0.074314017551101,0.0708325108124114,0.074314017551101,0.0724296968935628,0.0709401862785564,0.0697019184178885,0.0743858011951977,0.074834448970802,0.0805771404985374,0.0697737020619852,0.0661665739461264,0.0742781257290526,0.0741166125298351,0.0756958526999623,0.0736859106652549,0.0707607271683147,0.0754446099456239,0.073075749690433,0.0735602892880857,0.0747447194156811,0.0696301347737918
"14","E23000014",0.0756510235852159,0.0739531544610441,0.0776803428310778,0.0769388187658508,0.0770996104456122,0.0752212712774899,0.0757657703748639,0.0762810346213721,0.0761714039306257,0.0756232504768935,0.0767780270860893,0.0765368395664472,0.0754807305789231,0.0758388575020282,0.0756086330514606,0.0743332626824437,0.0753601368191021,0.0759119446291925,0.0770703755947465,0.0769826710421493,0.0760106122508643,0.0782945849747484,0.0767305204534325,0.0735256499272783,0.0750129729650717,0.076193330068775,0.0765551113482382,0.0757073006731324,0.0748412182162356,0.0758388575020282,0.074252866842563,0.0767122486716415,0.0746219568347427,0.0752212712774899,0.0753491737500274,0.0765880005554622,0.0746658091110413,0.077282328263523,0.0762627628395811,0.0760288840326553,0.0754588044407739,0.0752212712774899,0.0754405326589828,0.0748887248488924,0.0785028832871666,0.0755501633497292,0.0759996491817896,0.076500296002865,0.0756524853277592,0.0742674842679959,0.0748339095035191,0.0756707571095503,0.075444187015341,0.0758461662147446,0.0752541604847138,0.0765404939228054,0.077742777164658,0.0751993451393406,0.0751737646448331,0.0758242400765953,0.0770557581693136,0.0775819854848965,0.0764052827375514,0.0756780658222667,0.0740189880356373,0.0767743727297311,0.0753053214737288,0.0743771149587423,0.0767341748097908,0.0755026567170724,0.0759411794800582,0.0763870109557604,0.0742419037734884,0.0755720894878785,0.0747864028708624,0.0746329199038173,0.075853474927461,0.0751920364266242,0.0751006775176688,0.0757803878002967,0.075155492863042,0.0756269048332517,0.0761348603670435,0.0755684351315203,0.0748119833653699,0.0760836993780285,0.0756671027531921,0.0762846889777304,0.0757219180985653,0.0758498205711028,0.0777829750845983,0.0738691594249505,0.076942473122209,0.0763029607595214,0.0755867069133114,0.0742309407044137,0.0749362314815492,0.0760179209635807,0.075955796905491,0.0764747155083575,0.0769570905476418,0.077095956089254,0.0759850317563567
"15","E23000015",0.068389253000236,0.0654955900564355,0.0713867789640657,0.0693940774487471,0.0674897494305239,0.0687562642369021,0.0687198177676538,0.0679908883826879,0.0675444191343963,0.0678359908883827,0.0703963553530752,0.0675170842824601,0.0684191343963554,0.0698405466970387,0.0695216400911162,0.0685102505694761,0.0707608200455581,0.0686742596810934,0.0714624145785877,0.0673986332574032,0.0666697038724374,0.0679179954441913,0.0683553530751708,0.0669430523917995,0.0681548974943052,0.0683371298405467,0.0665968109339408,0.0667699316628702,0.0708610478359909,0.070879271070615,0.0683189066059225,0.0688564920273348,0.0673895216400911,0.0695398633257403,0.068,0.0656583143507973,0.0692391799544419,0.0698678815489749,0.0669248291571754,0.0678906605922551,0.0699407744874715,0.0702050113895216,0.0676993166287016,0.0683280182232346,0.0663507972665148,0.0686651480637813,0.0695398633257403,0.0689020501138952,0.0674259681093394,0.0712619589977221,0.0664874715261959,0.0691936218678816,0.0700956719817768,0.0691571753986333,0.0679453302961276,0.0697767653758542,0.0704419134396355,0.0692209567198178,0.0709612756264237,0.0673348519362187,0.0699772209567198,0.0666697038724374,0.0680546697038724,0.0697585421412301,0.0677175398633257,0.0686651480637813,0.0654396355353075,0.0689384965831435,0.0729749430523918,0.0667334851936219,0.0656127562642369,0.0682642369020501,0.0684829157175399,0.0678997722095672,0.0677722095671982,0.0667699316628702,0.0685284738041002,0.0678633257403189,0.0665421412300683,0.0712164009111617,0.0693394077448747,0.0670615034168565,0.0696583143507973,0.0690205011389522,0.0703325740318907,0.0671708428246014,0.0662870159453303,0.0661776765375854,0.0708610478359909,0.0684009111617312,0.0678906605922551,0.0670159453302961,0.0677084282460137,0.0668974943052392,0.0663599088838269,0.0667334851936219,0.0697676537585421,0.0677357630979499,0.0705968109339408,0.06650569476082,0.0693120728929385,0.0676537585421412,0.0694123006833713
"16","E23000016",0.0646252994070758,0.0618746350244874,0.0676266820351157,0.0649122232947759,0.0644132131346019,0.0655993848268189,0.0652476235663683,0.0635379002306899,0.0665401416861635,0.0655421213658153,0.0656402872989643,0.0629898071039414,0.0659429655928404,0.0623026455718984,0.0610428494298195,0.0641677983017294,0.0682335040329838,0.0660574925148476,0.0673091081624973,0.0642087007738748,0.0649776672502086,0.0659184241095532,0.0656239263101062,0.0647567939006234,0.0642823252237365,0.065313067521801,0.0664419757530145,0.0648795013170596,0.0662456438867165,0.0643232276958819,0.0648631403282014,0.0641923397850166,0.0627852947432143,0.0653539699939464,0.0635051782529736,0.0638078565468497,0.0663438098198655,0.0630634315538031,0.0630716120482322,0.0626789483156362,0.0649613062613504,0.0632188609479557,0.0659429655928404,0.0643641301680274,0.063055251059374,0.0656893702655389,0.0627771142487852,0.0638242175357079,0.0657629947154006,0.0640859933574385,0.0673091081624973,0.0643968521457437,0.0668182784967523,0.0665974051471671,0.0648795013170596,0.0649285842836341,0.0659347850984113,0.0617872744228661,0.0658366191652623,0.0618936208504442,0.0663847122920109,0.0646340864841871,0.0641596178073003,0.0650512917000703,0.0659675070761277,0.0659347850984113,0.0646668084619034,0.0661720194368548,0.0640859933574385,0.0645359205510381,0.0663110878421492,0.0640041884131477,0.0648467793393433,0.0637505930858461,0.0644377546178891,0.0647813353839106,0.0663601708087237,0.0647976963727688,0.0657793557042588,0.0676036059619443,0.0658775216374078,0.063349748858821,0.0648958623059178,0.0625235189214836,0.0634806367696864,0.064920403789205,0.0608137955858052,0.0626053238657744,0.0647158914284779,0.0629407241373669,0.0675381620065117,0.0643804911568855,0.0652885260385138,0.0645441010454672,0.0644050326401728,0.066981888385334,0.0625398799103418,0.0658202581764042,0.0649694867557795,0.0648304183504851,0.0666546686081707,0.0629161826540796,0.0636278856694099
"17","E23000017",0.0676677531834698,0.063062969265735,0.0722438303749419,0.0685830568133903,0.0670797660732946,0.0640915174070068,0.0648431627770547,0.0699213522283535,0.0672264285845234,0.0668781051203549,0.0673180926540415,0.0662364566337287,0.0650081581021871,0.0666764441674152,0.070874658551341,0.0686013896272939,0.0672630942123306,0.0687113865107155,0.0702146772508112,0.0680697380240893,0.0690230443470768,0.0668964379342585,0.0679964067684749,0.0758795167470255,0.0644765064989825,0.0699213522283535,0.069573028764185,0.0722862852219187,0.070178011623004,0.071809632060425,0.0655764753331989,0.066456450400572,0.0664197847727648,0.0696463600197994,0.066456450400572,0.0686013896272939,0.069059709974884,0.0676114176764992,0.064219847104332,0.0698480209727391,0.0633215392230553,0.0678680770711497,0.0697746897171247,0.064824829963151,0.0663281207032467,0.0658698003556566,0.0655214768914881,0.0705263350871725,0.070874658551341,0.0652098190551268,0.0712229820155096,0.0671714301428126,0.0674097567235595,0.0648981612187655,0.0702330100647148,0.0694996975085706,0.0689130474636552,0.0687113865107155,0.0647514987075366,0.066364786331054,0.068271398977029,0.0687480521385227,0.0692063724861129,0.0672630942123306,0.0628815516893688,0.069481364694667,0.0659614644251746,0.0688580490219444,0.0628998845032724,0.0686380552551011,0.0683997286743542,0.0699580178561607,0.0690413771609804,0.0659247987973674,0.0671714301428126,0.0684180614882578,0.0701413459951968,0.0677764130016316,0.0656131409610061,0.0668964379342585,0.0655948081471025,0.068363063046547,0.0674280895374631,0.0671897629567162,0.0650998221717051,0.068968045905366,0.0688030505802336,0.0648064971492474,0.0665847800978972,0.0665664472839936,0.0655581425192953,0.0673914239096559,0.0748528791684236,0.0637065283150311,0.0647514987075366,0.0638531908262599,0.0676480833043064,0.0672997598401379,0.0681980677214146,0.065943131611271,0.0679780739545713,0.0702146772508112,0.0681614020936074
"18","E23000018",0.0676742226821859,0.0645047336502783,0.0710624082530248,0.0684183653430737,0.06443187620282,0.0687129335061467,0.0688111228938376,0.0691351478732179,0.066837516201249,0.0672204548132438,0.0685263736695338,0.068447822159381,0.0673186442009348,0.0704901614233534,0.0664153018341778,0.0676721259966223,0.0658556223243392,0.0685361926083029,0.0679863320372334,0.0659636306507993,0.0700777659950512,0.0682907191390754,0.0675935744864695,0.0673775578335493,0.06824162444523,0.069950119791053,0.0664742154667923,0.0682907191390754,0.0681925297513845,0.0689780448529123,0.0687718471387612,0.0677801343230824,0.0699206629747457,0.0688209418326067,0.0665134912218687,0.0673677388947802,0.0696850084442873,0.0687129335061467,0.0694100781587526,0.068742390322454,0.0676230313027768,0.0650111935901968,0.0649031852637367,0.0654432268960371,0.0681336161187699,0.066837516201249,0.0693904402812144,0.0679077805270806,0.0712953144024194,0.0675346608538549,0.070156317505204,0.0711676681984211,0.065531597344959,0.0660814579160284,0.0692333372609088,0.0655512352224972,0.0674070146498566,0.0659538117120302,0.0666902321197125,0.0701464985664349,0.0676917638741605,0.0678685047720042,0.0679666941596952,0.0669848002827854,0.0681728918738463,0.0670633517929382,0.0653548564471152,0.0645202466517419,0.0724932249322493,0.0654726837123444,0.069144966811987,0.0701759553827422,0.0680256077923098,0.0698617493421311,0.0692038804446015,0.0676623070578532,0.0657967086917246,0.0671909979969365,0.0683790895879973,0.0668866108950945,0.065639605671419,0.0664251207729469,0.0668571540787872,0.0676033934252386,0.0691056910569106,0.0702054121990495,0.0652763049369624,0.0659832685283375,0.0687031145673776,0.0692726130159852,0.0677604964455442,0.0688896744039904,0.0647853579985075,0.0689878637916814,0.0668473351400181,0.0671320843643219,0.0670633517929382,0.0656592435489572,0.067240092690782,0.0658261655080319,0.0707945485251954,0.0691547857507561,0.0652566670594242
"19","E23000019",0.073383711320938,0.0699796919001402,0.0769692215018461,0.0708945651775571,0.0745867995748891,0.0710411551288159,0.0707296514823909,0.0716550005497123,0.0737988785868729,0.0738080404588266,0.0749257888371752,0.0739179829222707,0.0760435372155239,0.071435115622824,0.0714900868545461,0.0735148605563089,0.0756495767215157,0.0745226664712134,0.0757778429288672,0.0716000293179903,0.0736889361234287,0.0723146553303771,0.0725620258731264,0.072259684098655,0.0750632169164804,0.0715084105984535,0.0756404148495621,0.0759519184959871,0.0754480155385348,0.0761718034228754,0.0717282955253417,0.0743211052882325,0.0756770623373768,0.0759427566240334,0.0727544251841536,0.0748433319895921,0.0728185582878294,0.0707113277384835,0.0751548356360171,0.0741470297211126,0.0731300619342544,0.0714442774947777,0.0709586982812328,0.0752372924836003,0.0754755011543959,0.0729101770073661,0.0701799391651702,0.0747791988859164,0.0724154359218676,0.0772803899292703,0.0728643676475978,0.0741012203613442,0.0712427163117968,0.0738355260746876,0.0756312529776084,0.0754846630263495,0.0737255836112435,0.0742294865686957,0.0731850331659765,0.0742844578004178,0.0715725437021292,0.0689430864514238,0.0723971121779602,0.0726261589768021,0.0754480155385348,0.0708762414336497,0.0715542199582219,0.0751914831238319,0.0755762817458863,0.073084252574486,0.0724245977938212,0.0743852383919082,0.076666544508374,0.074733389526148,0.0754938248983032,0.0726169971048485,0.0716733242936197,0.0734873749404478,0.0726078352328948,0.0738172023307802,0.0751456737640635,0.0735789936599846,0.0729285007512735,0.0755671198739326,0.076464983325393,0.0735698317880309,0.0749441125810826,0.0731941950379301,0.0747791988859164,0.0693370469454319,0.0748616557334995,0.0739179829222707,0.0735515080441236,0.0737347454831971,0.0708945651775571,0.0737622310990582,0.0726719683365705,0.0728368820317367,0.0710594788727233,0.0704181478359658,0.0720397991717668,0.073624803019753,0.0728918532634588
"20","E23000020",0.0625079695594357,0.0594430082437621,0.0662129855907506,0.062369508862888,0.0633643943109367,0.0647236040075667,0.0610243116373572,0.0614867231836334,0.062621733342675,0.0645134169410776,0.0613606109437399,0.0600434386604078,0.0624816086316822,0.0619631472010089,0.0619631472010089,0.0589644783857633,0.0643032298745884,0.0632943319554403,0.064737616478666,0.0631682197155468,0.0604918377355847,0.0647656414208646,0.0612204862327471,0.0633503818398375,0.063378406782036,0.0615007356547327,0.0630140825334548,0.0639389056260072,0.0637847684439151,0.0649057661318573,0.0620752469698031,0.0613325860015414,0.0635465564352274,0.0651579906116444,0.0606739998598753,0.0662229384151895,0.0620472220276046,0.0629860575912562,0.0612344987038464,0.0622574090940937,0.0628879702935613,0.0638688432705108,0.0621873467385974,0.0621733342674981,0.0633503818398375,0.0626077208715757,0.0613045610593428,0.0615848104813284,0.0617109227212219,0.0612064737616479,0.0623554963917887,0.0603377005534926,0.0626777832270721,0.0635885938485252,0.0629440201779584,0.062117284383101,0.0664891753660758,0.0605899250332796,0.0618510474322147,0.0614446857703356,0.0626917956981714,0.0645274294121768,0.0621733342674981,0.0635185314930288,0.0634484691375324,0.0650318783717509,0.0639529180971064,0.0616128354235269,0.0610943739928536,0.0650038534295523,0.0657184894556155,0.0630981573600504,0.0611223989350522,0.0646255167098718,0.063378406782036,0.0602115883135991,0.0606179499754782,0.0652841028515379,0.0628319204091642,0.0637987809150144,0.062369508862888,0.0625096335738808,0.0651159531983465,0.0680025222447979,0.0635465564352274,0.0627898829958663,0.0625937084004764,0.0626637707559728,0.0625656834582779,0.0656764520423177,0.0618370349611154,0.0615427730680305,0.0644994044699783,0.0591046030967561,0.064835703776361,0.0638408183283122,0.0622433966229945,0.0660407762908989,0.062369508862888,0.059048553212359,0.0625937084004764,0.0659426889932039,0.0597772017095215
"21","E23000021",0.0711714783476811,0.0677608177676839,0.0745982271374944,0.0686351577085585,0.0711113294684092,0.0710916773115849,0.0733025449543087,0.0686155055517343,0.0720939373096197,0.0702073302544954,0.0710818512331728,0.0700599390783138,0.0725262847597524,0.0676820281025843,0.0704726343716223,0.068212636336838,0.0708755035865186,0.0703841996659133,0.0702368084897318,0.0703448953522649,0.075375847499263,0.0700992433919623,0.069706200255478,0.0714257639775965,0.0719170678982018,0.0721823720153287,0.0706888080966886,0.0762601945563526,0.0724181978972192,0.0712881988798271,0.069892895745308,0.0718581114277292,0.0717401984867839,0.0672300284956274,0.0734990665225509,0.0713471553502997,0.0723494153483345,0.0698535914316596,0.0732730667190724,0.0724280239756313,0.0698830696668959,0.0697749828043628,0.068772722806328,0.0742949788739314,0.0690282008450427,0.072860371425764,0.0709639382922276,0.0706986341751007,0.0702269824113196,0.0728112410337035,0.0711015033899971,0.0713078510366513,0.0745799351478825,0.0709541122138155,0.0708755035865186,0.0683305492777832,0.069892895745308,0.0707182863319249,0.0722413284858013,0.070168025940847,0.0683796796698438,0.0741279355409256,0.0721823720153287,0.0705610690773312,0.0728210671121156,0.0701778520192591,0.0711211555468213,0.0682912449641348,0.0712390684877665,0.0710916773115849,0.0714945465264813,0.0704824604500344,0.0714355900560086,0.0733418492679572,0.0760636729881104,0.070816547116046,0.071278372801415,0.0694015918247028,0.0730568929940061,0.0713864596639481,0.0734302839736661,0.0711702859388818,0.0725262847597524,0.0683698535914317,0.0711211555468213,0.0719956765254987,0.0716714159378992,0.069234548491697,0.0689790704529822,0.0702859388817923,0.0746585437751793,0.0691657659428122,0.0726245455438734,0.0719170678982018,0.070256460646556,0.0722511545642134,0.0721037633880318,0.0709639382922276,0.0693229831974059,0.0724575022108676,0.0712488945661786,0.071189938095706,0.071003242605876
"22","E23000022",0.0726090827109395,0.0680288235850963,0.0769085273795688,0.0726064021966905,0.0729387961557916,0.0734879687838717,0.0729821518895874,0.0734735168726064,0.0728087289544042,0.0740949490570128,0.0691090396704964,0.0777512826071248,0.0722451044150589,0.0727220174868126,0.0735746802514633,0.073068863357179,0.0713057301828167,0.0756702073849267,0.0687332899775995,0.0697738275886986,0.0709010766673893,0.0712334706264904,0.0708721728448587,0.0736324878965243,0.074051593323217,0.0741961124358696,0.0731989305585664,0.0710744996025724,0.0693402702507407,0.0681696654382542,0.0728231808656695,0.0692391068718838,0.0747308331526844,0.0710889515138377,0.0724618830840379,0.0738059108317075,0.0715514126743262,0.073834814654238,0.0740804971457475,0.0689356167353132,0.0695859527422502,0.0744128911048486,0.071161211070164,0.0710744996025724,0.0709733362237156,0.0736035840739938,0.0716670279644483,0.069629308476046,0.0712912782715514,0.071161211070164,0.0712190187152251,0.0764795144157815,0.0728087289544042,0.0749620637329287,0.0677072042777657,0.0730544114459137,0.0730544114459137,0.0716092203193872,0.0697882794999639,0.0745863140400318,0.0771732061565142,0.0713057301828167,0.0749187079991329,0.0768841679312089,0.0746296697738276,0.0706553941758798,0.0737047474528506,0.0724907869065684,0.0724618830840379,0.0776212154057374,0.0689356167353132,0.0722884601488547,0.071161211070164,0.0701351253703302,0.0740660452344823,0.0729243442445263,0.0715803164968567,0.075308909603295,0.0739648818556254,0.0717537394320399,0.073834814654238,0.0710022400462461,0.0726208541079558,0.0718115470771009,0.0738926222992991,0.0704819712406966,0.0756702073849267,0.0742105643471349,0.0702073849266566,0.071652576053183,0.0706842979984103,0.0724907869065684,0.0763928029481899,0.0771732061565142,0.0705397788857576,0.074326179637257,0.0705397788857576,0.0763205433918636,0.0713490859166125,0.0721872967699978,0.0738203627429728,0.068978972469109,0.0673170026736036
"23","E23000023",0.0707406804573823,0.0670449221303678,0.0745529109793186,0.0732816460414492,0.0699020923413349,0.0709954773619601,0.072039163063466,0.0754311415933602,0.0715545947020526,0.0702375627453904,0.0711694249788778,0.0701505889369316,0.069007504597187,0.0698772426817753,0.0699517916604542,0.070858804234382,0.06805079270414,0.0693553998310223,0.0683365637890761,0.0726231300631181,0.0677153223000845,0.0709706277024005,0.0721012872123652,0.0751329456786442,0.0720018885741265,0.069007504597187,0.0730207246160728,0.0690323542567467,0.0674916753640475,0.0714551960638139,0.0702002882560509,0.0749714228915064,0.0717782416380896,0.0705730331494459,0.0674295512151483,0.0727970776800358,0.0707966800854828,0.0680383678743601,0.0685602107251131,0.0693429750012425,0.0722876596590627,0.0675041001938273,0.0691814522141047,0.0703618110431887,0.0735549922966055,0.0705978828090055,0.0725858555737786,0.0712812484468963,0.0696535957457383,0.0667089110879181,0.072039163063466,0.0716539933402912,0.0698523930222156,0.0680010933850206,0.0738034888922022,0.071964614084787,0.0708712290641618,0.0676656229809652,0.0747229262959098,0.0684608120868744,0.0737165150837434,0.0731822474032106,0.0715918691913921,0.0705357586601064,0.0727970776800358,0.0705481834898862,0.0671313553004324,0.0708215297450425,0.0712563987873366,0.0733313453605686,0.0723249341484022,0.0673425774066895,0.0722379603399433,0.0699020923413349,0.0701630137667114,0.070784255255703,0.0704363600218677,0.0695914715968391,0.0737786392326425,0.0721758361910442,0.0710948760001988,0.0695666219372795,0.068932955618508,0.0737165150837434,0.0723870582973013,0.0728095025098156,0.0714427712340341,0.0691317528949853,0.0702002882560509,0.0726231300631181,0.0709954773619601,0.0709457780428408,0.0692932756821232,0.0706848566174643,0.0708215297450425,0.0713930719149148,0.0698772426817753,0.0705481834898862,0.0704984841707669,0.0718776402763282,0.0709706277024005,0.0702251379156106,0.0682123154912778
"24","E23000024",0.0640305028162184,0.0608221204538596,0.0676778037788509,0.0623273380037068,0.0647635477741902,0.063982561866906,0.0639942183729849,0.0630733543927543,0.0642739745188777,0.0668384058562287,0.0654046556085279,0.0644021960857453,0.0660690764550234,0.0668500623623075,0.062746972222546,0.0639942183729849,0.0672580400750679,0.065311403559897,0.0652298080173449,0.0648684563289,0.0648801128349788,0.0632715149960951,0.0652298080173449,0.0649733648836098,0.0647052652437958,0.0650549604261619,0.0667684668197554,0.0633181410204105,0.0635163016237513,0.0649150823532154,0.0636095536723822,0.0618843907727098,0.0666985277832822,0.0654979076571588,0.0636095536723822,0.0643788830735875,0.0623739640280222,0.064775204280269,0.0626770331860728,0.0613948175173973,0.061686230169369,0.0629917588502022,0.0645420741586917,0.0665236801920992,0.0647868607863479,0.0640058748790637,0.0654163121146068,0.0632598584900162,0.0595064635326207,0.0649267388592943,0.064600356689086,0.0672347270629102,0.0648334868106634,0.0641224399398524,0.0619193602909464,0.0642273484945622,0.0652064950051871,0.063982561866906,0.0631083239109909,0.0625138421009687,0.06672184079544,0.0637144622270921,0.0615463520964226,0.0654629381389222,0.0657426942848151,0.0658242898273671,0.0632598584900162,0.0619892993274196,0.0622457424611547,0.0664887106738626,0.0640525009033792,0.0645537306647705,0.0638893098182751,0.0642623180127988,0.0640175313851426,0.0637377752392498,0.0653463730781336,0.0651482124747928,0.0632015759596219,0.0595414330508573,0.0680856520066675,0.0609635267924792,0.0643089440371143,0.0662206110340487,0.0658709158516826,0.0644138525918241,0.0645770436769283,0.0639126228304328,0.0635512711419879,0.0628169112590192,0.0659758244063924,0.0618610777605521,0.0625604681252841,0.0624089335462588,0.0647285782559536,0.067071535977806,0.0601359148608796,0.0646819522316381,0.0640991269276947,0.0694261502057373,0.0644721351222185,0.0650899299443985,0.0627003461982305
