"","PFA17CD","damage.rate","PFA.damage.li","PFA.damage.ui","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"11","E23000011",0.0810534060080433,0.0779381941701215,0.0844136026606651,0.0794779286926995,0.0845182512733447,0.081918505942275,0.0800261743067346,0.0829619411431805,0.0812818336162988,0.0849957555178268,0.0826966610073571,0.0789473684210526,0.0820423033389926,0.0783991228070175,0.0814056310130164,0.0781338426711941,0.0816532258064516,0.0825728636106395,0.0788589417091115,0.0779746745897001,0.0849603848330504,0.0818300792303339,0.081989247311828,0.0820776740237691,0.0816001697792869,0.0805036785512167,0.0801676570458404,0.0787174589700057,0.0816885964912281,0.0827497170345218,0.0828381437464629,0.0821661007357102,0.0813172043010753,0.0807689586870402,0.0794602433503113,0.0788766270514997,0.0785936615732881,0.0805036785512167,0.0820069326542162,0.0813172043010753,0.0781515280135823,0.0821130447085456,0.0826612903225806,0.0793187606112054,0.0806274759479343,0.0791949632144878,0.0820069326542162,0.0808043293718166,0.0818477645727221,0.0798846915676287,0.0808220147142049,0.0823429541595925,0.0840407470288625,0.080521363893605,0.0810342388228636,0.081299518958687,0.0809281267685342,0.0827497170345218,0.0794956140350877,0.0824313808715337,0.0814056310130164,0.0820423033389926,0.0804683078664403,0.0851018675721562,0.0798670062252405,0.0802737691001698,0.0814410016977929,0.0807335880022637,0.0806274759479343,0.0830149971703452,0.0802383984153933,0.0821837860780985,0.0788412563667233,0.0813525749858517,0.0798139501980758,0.0832979626485569,0.0816178551216752,0.0828735144312394,0.0800792303338993,0.0832802773061686,0.0834748160724392,0.0790004244482173,0.0794248726655348,0.0817770232031692,0.0834925014148274,0.0828735144312394,0.0840584323712507,0.0791065365025467,0.0812464629315224,0.0818300792303339,0.0829088851160159,0.0813525749858517,0.0796370967741935,0.0792480192416525,0.0793187606112054,0.0782753254102999,0.0811226655348048,0.0802383984153933,0.0807866440294284,0.0799731182795699,0.0808043293718166,0.0823252688172043,0.0824844368986984
"12","E23000012",0.081410235367495,0.0773962687886888,0.0856535771786866,0.0827988485430029,0.0799454573001364,0.079617191050957,0.0812837735467906,0.082571587293571,0.08080399979799,0.0758800060603,0.0804252310489369,0.0852987222867532,0.080021211049947,0.0827988485430029,0.0794656835513358,0.0799202060501995,0.0821675672945811,0.084743194788142,0.0775970910560073,0.0837836472905409,0.0835816372910459,0.0828998535427504,0.0823190747942023,0.0848441997878895,0.0813090247967274,0.0846169385384577,0.0824200797939498,0.0801474672996313,0.0798949548002626,0.0831018635422453,0.0798697035503257,0.0813090247967274,0.0831523660421191,0.0806524922983688,0.0834048785414878,0.0824958335437604,0.0786576435533559,0.0796676935508308,0.0849704560375739,0.0831523660421191,0.0851977172870057,0.0833038735417403,0.0838341497904146,0.0795666885510833,0.0787333973031665,0.0816372910459068,0.0822180697944548,0.0769405585576486,0.0812332710469168,0.0839351547901621,0.0824705822938235,0.0814352810464118,0.0809555072976112,0.0830513610423716,0.0858289985354275,0.0787081460532296,0.0826978435432554,0.081586788546033,0.0802232210494419,0.0799454573001364,0.0809302560476744,0.0818898035452755,0.0795414373011464,0.0814100297964749,0.0860310085349225,0.0778748548053129,0.0778748548053129,0.0825968385435079,0.0838594010403515,0.0802989747992526,0.0814605322963487,0.0807282460481794,0.081586788546033,0.0815362860461593,0.0813342760466643,0.0813342760466643,0.0817635472955911,0.0795666885510833,0.0842634210393415,0.0847684460380789,0.0826978435432554,0.0808545022978637,0.079617191050957,0.0859552547851119,0.0803747285490632,0.0826473410433816,0.0824453310438867,0.0773698298065754,0.0806272410484319,0.0793394273016514,0.0827988485430029,0.0823443260441392,0.0810312610474219,0.0798697035503257,0.0793899298015252,0.0785313873036715,0.0792384223019039,0.083758396040604,0.0795919398010202,0.0826978435432554,0.0802737235493157,0.0829251047926872,0.0823695772940761
"13","E23000013",0.080025042195253,0.0748544955205458,0.0846099714845304,0.0799915397631134,0.0782148900169205,0.0816412859560068,0.0818104906937394,0.0822335025380711,0.0804991539763113,0.0786802030456853,0.0767766497461929,0.0748730964467005,0.07834179357022,0.0794416243654822,0.0815566835871404,0.0757191201353638,0.0870558375634518,0.0790609137055838,0.0768612521150592,0.0766920473773266,0.0776226734348562,0.0754230118443316,0.0760152284263959,0.0817258883248731,0.0796531302876481,0.0796531302876481,0.0785109983079526,0.0816412859560068,0.084010152284264,0.07834179357022,0.0757614213197969,0.0780033840947547,0.085575296108291,0.0766497461928934,0.0797800338409475,0.082741116751269,0.0862944162436548,0.0802876480541455,0.0786379018612521,0.0789340101522843,0.0779610829103215,0.0796954314720812,0.0765228426395939,0.0830795262267344,0.0795262267343486,0.0786379018612521,0.0789763113367174,0.0805414551607445,0.0777072758037225,0.0785532994923858,0.0781302876480541,0.0799492385786802,0.0816835871404399,0.0812182741116751,0.0810490693739425,0.0824027072758037,0.0815989847715736,0.0818950930626058,0.0798646362098139,0.0786802030456853,0.0774111675126904,0.0808798646362098,0.0794416243654822,0.0832064297800338,0.0829103214890017,0.0807529610829103,0.0813028764805414,0.0764382402707276,0.07834179357022,0.0789763113367174,0.0774111675126904,0.0783840947546531,0.0836294416243655,0.0807106598984772,0.0774111675126904,0.0817258883248731,0.0769881556683587,0.083248730964467,0.0803722504230118,0.0788071065989848,0.0808375634517766,0.0822335025380711,0.083248730964467,0.0749153976311337,0.0781725888324873,0.0793993231810491,0.0786379018612521,0.0780456852791878,0.0812182741116751,0.0854483925549915,0.0796531302876481,0.0811336717428088,0.0777072758037225,0.0768612521150592,0.081429780033841,0.0759306260575296,0.0779187817258883,0.0811336717428088,0.0795685279187817,0.0790609137055838,0.081175972927242,0.080668358714044,0.078087986463621
"14","E23000014",0.0836578489217372,0.0813480763892037,0.0857367177216774,0.0826869105129975,0.0843800322061192,0.084168391994479,0.0842972164711295,0.0816839199447895,0.082309638831378,0.0830825856912813,0.0837819185645273,0.0834966643662296,0.0856866804692892,0.0844536461927766,0.082962962962963,0.083367839889579,0.0832574189095928,0.0826869105129975,0.0831193926846101,0.0823464458247067,0.0818863584080975,0.0842972164711295,0.0844628479411088,0.085475040257649,0.082512077294686,0.0845456636760985,0.0827973314929837,0.0839659535311709,0.0831930066712675,0.0851621808143547,0.0829813664596273,0.0850517598343685,0.0820335863814125,0.0835610766045549,0.0846468829077525,0.0806073153899241,0.0861283643892339,0.0830733839429492,0.0835702783528871,0.0842144007361399,0.0845272601794341,0.0847112951460778,0.0829721647112951,0.0844076374511157,0.0846560846560847,0.0826685070163331,0.0838923395445135,0.0850149528410398,0.0840487692661606,0.0821808143547274,0.0818863584080975,0.0830273752012883,0.0826593052680009,0.0832022084195997,0.0814722797331493,0.0833218311479181,0.0855026455026455,0.0842512077294686,0.0833218311479181,0.0854106280193237,0.0828985507246377,0.0847389003910743,0.0829997699562917,0.0848953301127214,0.0836530940878767,0.0844536461927766,0.0832758224062572,0.0836254888428802,0.0823740510697032,0.0818955601564297,0.0855118472509777,0.0821072003680699,0.0840671727628249,0.0836438923395445,0.0818311479181044,0.0828617437313089,0.0832574189095928,0.0833034276512537,0.0831009891879457,0.084674488152749,0.0828249367379802,0.0838739360478491,0.0835426731078905,0.0824016563146998,0.0851345755693582,0.0811870255348516,0.083064182194617,0.0824568668046929,0.0825304807913503,0.0844444444444444,0.0842144007361399,0.0818495514147688,0.0842236024844721,0.0849505406027145,0.0828893489763055,0.084821716126064,0.0840487692661606,0.0817851391764435,0.0829997699562917,0.0841407867494824,0.0845272601794341,0.0839107430411778,0.0841775937428111
"15","E23000015",0.0808555045177794,0.0772066462596228,0.0845153310975633,0.0824691037939677,0.0808702791461412,0.0785152536513698,0.0801572897761646,0.0811727594849192,0.0824258923169994,0.084500043211477,0.0829228243021346,0.080373347161006,0.0811943652234033,0.0805677988073632,0.0792498487598306,0.0838086595799844,0.0814320283467289,0.0792930602367989,0.0771973036038372,0.0842623800881514,0.0814320283467289,0.0789257626825685,0.0784504364359174,0.0816696914700544,0.0794010889292196,0.0823394693630628,0.0820153832858007,0.0815184513006655,0.0819937775473166,0.0866822227983752,0.0778886872353297,0.0801788955146487,0.0818641431164117,0.0812807881773399,0.0825555267479042,0.0822962578860945,0.0801140782991963,0.082663555440325,0.0820153832858007,0.083441362025754,0.0812159709618875,0.081756114423991,0.077931898712298,0.081756114423991,0.0813672111312765,0.0797467807449659,0.0791418200674099,0.081604874254602,0.0794010889292196,0.0811079422694668,0.0838086595799844,0.075641690432979,0.08404632270331,0.0843920145190563,0.0824258923169994,0.0799628381298073,0.0795523290986086,0.0798548094373866,0.079314665975283,0.0817777201624752,0.082058594762769,0.0807838561922047,0.0791202143289258,0.0823394693630628,0.0788177339901478,0.0803517414225218,0.0801572897761646,0.0829660357791029,0.0820802005012531,0.0810215193155302,0.0810863365309826,0.0805029815919108,0.0768732175265751,0.0811295480079509,0.0778022642813931,0.0802437127301011,0.0803301356840377,0.0812375767003716,0.0804597701149425,0.0789257626825685,0.0822314406706421,0.0840679284417941,0.0802869242070694,0.080222106991617,0.0798115979604183,0.0813456053927923,0.0828147956097139,0.0829228243021346,0.0805894045458474,0.078234379051076,0.0808702791461412,0.0794010889292196,0.0773053322962579,0.080373347161006,0.0824258923169994,0.0781911675741077,0.0804597701149425,0.0801572897761646,0.0805461930688791,0.0790121856365051,0.0786016766053064,0.0813239996543082,0.0816696914700544
"16","E23000016",0.0817334800648626,0.0781818755960514,0.0853921639124258,0.0845388085238762,0.0809807123969513,0.0788808523876186,0.0836833100015554,0.0809612692487168,0.0782781147923472,0.0794058173899518,0.0809418261004822,0.0838777414839011,0.0817973246228029,0.0806112925804946,0.0831583449992223,0.0817584383263338,0.0823611759216052,0.0843443770415306,0.0825750505521854,0.0828666977757038,0.0789391818323223,0.0813112459169389,0.0798335666511121,0.0864831233473324,0.0824195053663089,0.082769482034531,0.0811557007310624,0.0828278114792347,0.0810584849898896,0.0805724062840255,0.082769482034531,0.0880385752060974,0.0796974646134702,0.0811168144345932,0.0834888785192098,0.0833722196298025,0.0820500855498522,0.0795419194275937,0.0837805257427283,0.0822250738839633,0.0851998755638513,0.0836249805568518,0.0810973712863587,0.0794252605381863,0.0817195520298647,0.0816223362886919,0.0806112925804946,0.0822445170321979,0.0838777414839011,0.0791530564629025,0.0787641934982112,0.079308601648779,0.0820500855498522,0.0803196453569762,0.0811168144345932,0.0792308290558407,0.0824389485145435,0.0816223362886919,0.0803002022087416,0.0831194587027532,0.0836055374086172,0.0799696686887541,0.0807862809146057,0.0794641468346555,0.0848110125991601,0.0849665577850365,0.0820500855498522,0.079794680354643,0.0806307357287292,0.0783558873852854,0.0839166277803702,0.0823611759216052,0.0838971846321356,0.0825556074039508,0.0835083216674444,0.0817584383263338,0.0818945403639757,0.0814084616581117,0.08370275314979,0.0826333799968891,0.0837416394462591,0.0803585316534453,0.0829639135168767,0.0808834966557785,0.082147301291025,0.0844027064862343,0.0834694353709753,0.0811168144345932,0.0808057240628403,0.0810779281381241,0.080552963135791,0.0823222896251361,0.0804363042463836,0.0805918494322601,0.0804557473946181,0.0810584849898896,0.0798918960958158,0.0802224296158034,0.0815251205475191,0.0846749105615181,0.081661222585161,0.082147301291025,0.0788030797946804
"17","E23000017",0.0831020973572001,0.0774239590180296,0.087351798557728,0.0798701298701299,0.0827272727272727,0.0808658008658009,0.0854112554112554,0.0848484848484849,0.0848051948051948,0.0833766233766234,0.0791774891774892,0.0784848484848485,0.0812121212121212,0.0834199134199134,0.0813852813852814,0.0849350649350649,0.0787445887445887,0.0787878787878788,0.0896103896103896,0.0822510822510823,0.0811688311688312,0.0826406926406926,0.0813419913419913,0.0792207792207792,0.087965367965368,0.0848484848484849,0.08,0.0851515151515151,0.0806926406926407,0.0809090909090909,0.0785281385281385,0.0805194805194805,0.0892207792207792,0.0826839826839827,0.0834632034632035,0.077965367965368,0.0808225108225108,0.0816450216450216,0.0815151515151515,0.080952380952381,0.0816450216450216,0.0843722943722944,0.083982683982684,0.0835064935064935,0.0791341991341991,0.084978354978355,0.0882251082251082,0.0843722943722944,0.0883549783549784,0.0834199134199134,0.085021645021645,0.0817316017316017,0.0828571428571429,0.0819047619047619,0.0836363636363636,0.0832034632034632,0.0813852813852814,0.0802597402597403,0.086969696969697,0.0808658008658009,0.0831601731601732,0.0786147186147186,0.0817316017316017,0.0839393939393939,0.0844155844155844,0.083982683982684,0.0861904761904762,0.0816017316017316,0.08,0.0821212121212121,0.0815584415584416,0.0827705627705628,0.0818614718614719,0.0808658008658009,0.0816883116883117,0.0796103896103896,0.0801298701298701,0.0857575757575758,0.0797402597402597,0.084025974025974,0.0823809523809524,0.0815151515151515,0.0821645021645022,0.0822943722943723,0.0812121212121212,0.0812554112554113,0.0831168831168831,0.083982683982684,0.0843290043290043,0.0801731601731602,0.0772727272727273,0.0823809523809524,0.0828571428571429,0.0793506493506494,0.080952380952381,0.0825974025974026,0.0810822510822511,0.0777922077922078,0.08004329004329,0.0813419913419913,0.0857142857142857,0.084978354978355,0.0852380952380952
"18","E23000018",0.0821208163565628,0.0786706026380102,0.0856792628514014,0.0824308477616058,0.0790738313674094,0.0824308477616058,0.0830516658619025,0.0825458140764756,0.081902002713205,0.0833505782805638,0.085925823733646,0.0829137062840588,0.0832356119656941,0.0821779218688924,0.0795566898898623,0.0837414637511209,0.0796256696787841,0.0806373732496379,0.0796256696787841,0.0790968246303833,0.081924995976179,0.0829137062840588,0.0795566898898623,0.0839943896438344,0.0843622818514175,0.0807293463015337,0.085029086477662,0.0794647168379665,0.0778551884297901,0.0829366995470327,0.0809822721942471,0.0857648708928284,0.0813271711388563,0.0821779218688924,0.0789128785265917,0.0844312616403394,0.0833965648065117,0.0822239083948403,0.0852130325814536,0.0825458140764756,0.084132349221678,0.0845232346922352,0.0786829458968522,0.0831896254397462,0.0863167092042032,0.0815571037685958,0.0816950633464395,0.0814881239796739,0.0862247361523074,0.0833505782805638,0.0818790094502311,0.0809592789312731,0.0813041778758824,0.0803154675680026,0.0821319353429445,0.0820169690280748,0.0831206456508243,0.0828677197581109,0.0827757467062151,0.0838564300659907,0.0813501644018303,0.0810512519831689,0.0816720700834655,0.0808902991423513,0.0827297601802672,0.0795796831528362,0.0822239083948403,0.0796256696787841,0.0797636292566278,0.0795107033639144,0.0811662182980387,0.0810972385091168,0.0809132924053252,0.0844312616403394,0.083695477225173,0.0813041778758824,0.0828447264951369,0.0826377871283714,0.0789588650525396,0.0813961509277782,0.0824768342875537,0.0817870363983353,0.0845232346922352,0.0840633694327562,0.0826837736543193,0.0826607803913453,0.0835805109103033,0.0838794233289646,0.0837874502770688,0.0851210595295578,0.0813501644018303,0.0817870363983353,0.082361867972684,0.0808443126164034,0.0822698949207882,0.0824998275505277,0.0807293463015337,0.0831896254397462,0.0839713963808604,0.0821779218688924,0.0812581913499345,0.0830286725989285,0.0811662182980387
"19","E23000019",0.0799224210201679,0.0763108477214885,0.0833512073140217,0.0835088938600873,0.0795343483265643,0.0814238863670916,0.0817931064439763,0.0790348152813674,0.0773624655213605,0.0832265490954108,0.0792520035618878,0.0793388788740959,0.0760593358382382,0.0831613926112547,0.0825967030819017,0.0784701257520144,0.0794474730143561,0.0819885758964446,0.079947006059553,0.0781660621592859,0.0814673240231957,0.0814456051951437,0.0815759181634559,0.0802076319961775,0.0795126294985123,0.0772755902091523,0.0766457441956432,0.0818148252720283,0.0820754512086528,0.0784701257520144,0.0790999717655235,0.0791434094216276,0.0783398127837022,0.0807506026974784,0.0773624655213605,0.0795560671546163,0.0797298177790326,0.0778402797385053,0.0808809156657907,0.0808809156657907,0.0809460721499468,0.0786873140325348,0.0785570010642226,0.0781226245031818,0.0804682579328019,0.0783180939556501,0.0790130964533154,0.0771669960688921,0.0794909106704602,0.0807506026974784,0.0765805877114871,0.0790130964533154,0.0803813826205938,0.0778837173946094,0.0801207566839693,0.0813587298829355,0.0793171600460439,0.0838563951089199,0.0778402797385053,0.0807723215255305,0.077666529114089,0.076558868883435,0.0813804487109876,0.0775796538018809,0.0764937123992789,0.0779054362226614,0.0777534044262972,0.0767977759920075,0.0794257541863041,0.0814456051951437,0.0815541993354039,0.0799035684034489,0.0801641943400734,0.0809460721499468,0.0818582629281324,0.0805768520730621,0.0794909106704602,0.0806854462133223,0.0802510696522816,0.0799035684034489,0.0805985709011142,0.0794691918424082,0.0803379449644897,0.0794691918424082,0.0829442043307343,0.0828138913624221,0.079925287231501,0.0799687248876051,0.0796429424668245,0.0792520035618878,0.0821188888647569,0.0804248202766979,0.0804465391047499,0.0842690528419087,0.0795343483265643,0.0813370110548835,0.0800338813717612,0.0813152922268314,0.0781660621592859,0.0805551332450101,0.0797298177790326,0.0784484069239624,0.0769280889603197
"20","E23000020",0.0780757791452613,0.0739814585011484,0.0817171439681482,0.0768479004462977,0.0801707007199401,0.0775320063849888,0.079160830048539,0.0758380297748966,0.0754145356223735,0.0790956771019969,0.079388865361436,0.0771085122324657,0.0790305241554549,0.080040394826856,0.0780858064305958,0.0785418770563899,0.0778577711176988,0.0788676417890999,0.0756751474085415,0.079747206567417,0.0741766296380754,0.079323712414894,0.0785744535296609,0.0786070300029319,0.0761963709808776,0.079551747727791,0.0731993354399453,0.0813434537576962,0.0788024888425579,0.0753493826758315,0.0789653712089129,0.0771736651790077,0.079649477147604,0.0770107828126527,0.079388865361436,0.0770107828126527,0.0786396064762029,0.0790956771019969,0.0788676417890999,0.0779880770107828,0.079714630094146,0.0790956771019969,0.0786396064762029,0.0750561944163925,0.0765221357135877,0.0784441476365769,0.07951917125452,0.0755448415154575,0.0758054533016256,0.0805941948724631,0.0803335830862951,0.0804313125061081,0.0761963709808776,0.0780206534840538,0.0765872886601296,0.0764244062937746,0.079486594781249,0.0790956771019969,0.0790305241554549,0.0765872886601296,0.0766850180799427,0.0788350653158289,0.0743720884777014,0.0749910414698505,0.0779880770107828,0.0773365475453627,0.080040394826856,0.0778251946444278,0.0783464182167639,0.0804313125061081,0.07951917125452,0.0749258885233085,0.0808873831319021,0.0776623122780728,0.079584324201062,0.0771410887057367,0.0773365475453627,0.0737531354855523,0.0815389125973222,0.0772713945988207,0.0751213473629345,0.0792259829950809,0.079323712414894,0.0712773235169561,0.0776623122780728,0.0780206534840538,0.0804964654526501,0.0746652767371404,0.0808873831319021,0.0767501710264847,0.0784115711633059,0.0807896537120891,0.0790956771019969,0.0755122650421865,0.0758054533016256,0.0755448415154575,0.0768479004462977,0.0788024888425579,0.0773691240186337,0.0789979476821839,0.0753168062025605,0.0763592533472326,0.0777274652246148
"21","E23000021",0.0832747724756572,0.0791478937969127,0.0868383967642866,0.080925140546405,0.0816648584673045,0.0800128217772956,0.0846977019429924,0.079470361968636,0.0805059670578953,0.0832182661011934,0.0830456652529835,0.0815169148831246,0.0815415721471545,0.0856100207121018,0.0855607061840418,0.0830456652529835,0.0765854620771279,0.0814676003550646,0.0855607061840418,0.0817634875234244,0.0810484268665549,0.0836374395897031,0.0860785087286715,0.0810977413946149,0.0820840319558142,0.0854867343919519,0.0810484268665549,0.0818128020514844,0.083859354965973,0.0850922181674721,0.0813936285629746,0.0829963507249236,0.0833168951573133,0.0820347174277542,0.0846237301509025,0.0810977413946149,0.0829470361968636,0.080875826018345,0.0832429233652234,0.0816155439392445,0.0816648584673045,0.083785383173883,0.0819854028996942,0.0847963309991123,0.0849442745832922,0.0829470361968636,0.0845744156228425,0.0814922576190946,0.0829716934608936,0.0840566130782128,0.0803087089456554,0.0857086497682217,0.0860291942006115,0.082404576388204,0.0834155242134333,0.0830456652529835,0.0845744156228425,0.0791991320643061,0.0868428839136009,0.0851415326955321,0.0836867541177631,0.0849442745832922,0.0815908866752145,0.082355261860144,0.0850675609034422,0.0842785284544827,0.0830703225170135,0.0829470361968636,0.0833415524213433,0.0855360489200118,0.0875332873064405,0.0830703225170135,0.0830456652529835,0.0828730644047736,0.0803826807377453,0.0859059078804616,0.0872374001380807,0.0845744156228425,0.0842045566623927,0.0839086694940329,0.085289476279712,0.0802593944175954,0.0846977019429924,0.0811470559226748,0.0828484071407437,0.0820100601637242,0.0848456455271723,0.0840812703422428,0.0817881447874544,0.0804319952658053,0.0807525396981951,0.080801854226255,0.0804813097938653,0.0817141729953644,0.0825771772364138,0.0815415721471545,0.0851908472235921,0.0810484268665549,0.0821580037479041,0.0844018147746326,0.0850922181674721,0.0831196370450735,0.0820100601637242
"22","E23000022",0.0871893789316373,0.0828086035490027,0.0915847513323096,0.0841761373509888,0.0861571612275397,0.0867479929100198,0.0878253918604247,0.088694261981719,0.0899106801515309,0.084905988252876,0.0890418100302367,0.0851840266916901,0.0876516178361658,0.090049699370938,0.0854968199353561,0.088381468738053,0.0839676085218782,0.0848712334480242,0.0875473534216105,0.0897369061272721,0.0882076947137942,0.0861224064226879,0.0834810412539534,0.086261425642095,0.0859138775935773,0.0846974594237653,0.0868522573245751,0.0857053487644667,0.0837243248879158,0.0859833872032809,0.086261425642095,0.0913008723456018,0.0856358391547632,0.0859138775935773,0.0887985263962743,0.0897021513224203,0.0846279498140618,0.0860528968129844,0.0857401035693185,0.08792965627498,0.0880339206895353,0.089146074444792,0.0847322142286171,0.0849407430577277,0.0881729399089424,0.0861571612275397,0.0845584402043583,0.088694261981719,0.0899454349563827,0.0858791227887255,0.0919959684426372,0.0869565217391304,0.0864351996663539,0.087477843811907,0.0839676085218782,0.0857053487644667,0.090501511834011,0.0902234733951969,0.0887985263962743,0.0882772043234977,0.0899454349563827,0.0899801897612345,0.0850797622771348,0.0873388245924999,0.0884509783477566,0.0909533242970841,0.0867479929100198,0.0863309352517986,0.0880686754943871,0.0900149445660863,0.0884509783477566,0.084141382546137,0.0840371181315817,0.0878253918604247,0.087026031348834,0.0841761373509888,0.0869565217391304,0.0881729399089424,0.0854273103256525,0.0881729399089424,0.0890765648350885,0.0840371181315817,0.0876516178361658,0.0862266708372433,0.086261425642095,0.092169742466896,0.0891113196399402,0.0890070552253849,0.084141382546137,0.0902234733951969,0.0858791227887255,0.0848712334480242,0.087477843811907,0.0881034302992389,0.0836200604733604,0.0925868001251173,0.0922044972717478,0.0850102526674313,0.0859833872032809,0.0882424495186459,0.0856358391547632,0.0905362666388628,0.0844541757898029
"23","E23000023",0.0852722711397511,0.0811069650577799,0.0901092927052405,0.0812580704667036,0.0868535940478387,0.0861464674414315,0.0864231691569821,0.0838098751767817,0.0868535940478387,0.0827645575847015,0.0844862571481277,0.0823956219639673,0.0844555125130665,0.0836254073664146,0.0780298837852795,0.0829797700301297,0.0822111541536002,0.0854393408350243,0.0884215704359589,0.0863924245219209,0.0870073172231446,0.0897743343786509,0.0888827399618767,0.0822726434237226,0.0902662485396298,0.0826415790444567,0.0861464674414315,0.0861772120764926,0.0907581627006087,0.0870380618582057,0.0851318944844125,0.0868228494127775,0.0887905060566931,0.0850396605792289,0.0855315747402078,0.0862694459816762,0.0860234889011867,0.0840865768923323,0.0845170017831888,0.0847322142286171,0.085224128389596,0.0875607206542458,0.0837176412715981,0.0866076369673492,0.0834409395560475,0.0841173215273935,0.0845784910533112,0.0860849781713091,0.0896513558384062,0.0808583902109082,0.0833794502859251,0.0837791305417205,0.0837791305417205,0.0833179610158027,0.0861464674414315,0.0853778515649019,0.0833487056508639,0.0854085961999631,0.0852856176597184,0.0861464674414315,0.0849781713091066,0.0874992313841235,0.0863309352517986,0.0908196519707311,0.0870073172231446,0.0868535940478387,0.0827338129496403,0.0885138043411425,0.0866691262374716,0.0835024288261698,0.0847937034987395,0.0834409395560475,0.0884830597060813,0.0835946627313534,0.087253274303634,0.0837176412715981,0.0878374223697965,0.0854700854700855,0.0824571112340897,0.0863616798868597,0.0843325339728217,0.0864231691569821,0.0852548730246572,0.087591465289307,0.0846092356883724,0.0841173215273935,0.0851318944844125,0.0870073172231446,0.0880526348152247,0.0895283772981615,0.0863924245219209,0.0864231691569821,0.0893439094877944,0.0871302957633893,0.0861772120764926,0.0854700854700855,0.0894361433929779,0.0838406198118428,0.0841788107975158,0.0833487056508639,0.0843632786078829,0.0866076369673492,0.0894668880280391
"24","E23000024",0.0801806038942715,0.076212255523144,0.083997914332801,0.0773489572135025,0.0815684798967964,0.0801978069232423,0.0815416039561385,0.0806009460331112,0.0843635777252204,0.079257149000215,0.0816222317781122,0.082401634057192,0.0779402279079768,0.077160825628897,0.0806278219737691,0.081702859600086,0.0783702429585035,0.0796871640507418,0.0807890776177166,0.0787733820683724,0.0786927542463986,0.0832885400989035,0.0787465061277145,0.0781552354332402,0.0813803483121909,0.0829660288110084,0.0794721565254784,0.0826166415824554,0.0774833369167921,0.0824553859385078,0.0776177166200817,0.0819178671253494,0.0800903031606106,0.0811653407869275,0.0783433670178456,0.0831541603956139,0.0792302730595571,0.0794184046441625,0.0800903031606106,0.0788271339496882,0.0801171791012685,0.0794452805848205,0.0809503332616642,0.0819984949473232,0.0795259084067942,0.0811653407869275,0.085546119114169,0.0802784347452161,0.0791227692969254,0.0786658783057407,0.0788271339496882,0.079606536228768,0.0796871640507418,0.0806009460331112,0.0782358632552139,0.0798215437540314,0.0783971188991615,0.0806278219737691,0.0782358632552139,0.0791227692969254,0.0783433670178456,0.0837454310900882,0.0809234573210062,0.0773489572135025,0.0772145775102129,0.0776714685013975,0.081702859600086,0.0802784347452161,0.0814609761341647,0.0768920662223178,0.0793377768221888,0.076112663943238,0.0815416039561385,0.0803321866265319,0.0825091378198237,0.0832616641582455,0.0805203182111374,0.0800096753386369,0.0800634272199527,0.0803321866265319,0.0775908406794238,0.0802246828639002,0.081702859600086,0.083100408514298,0.0797677918727155,0.0830466566329821,0.0795259084067942,0.0749032466136315,0.0794990324661363,0.0788808858310041,0.0794721565254784,0.0832616641582455,0.076811438400344,0.0821059987099548,0.0825628897011395,0.079257149000215,0.0786390023650828,0.0773220812728446,0.0816759836594281,0.0823478821758762,0.0783702429585035,0.0789346377123199,0.0828585250483767
