"","CSP17CD","vio.rate","CSP.vio.li","CSP.vio.ui","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"73","E22000112",0.06214319642233,0.0536182183923365,0.0704237246082013,0.0634522315827209,0.0571787058612655,0.0609428212941387,0.0614805520702635,0.0646173149309912,0.0665889944434487,0.0695465137121348,0.0607635777020972,0.0639899623588457,0.0612116866822011,0.0561928661050367,0.0605843341100556,0.0614805520702635,0.069905000896218,0.0690984047320308,0.0649758021150744,0.0619286610503674,0.0641692059508873,0.0571787058612655,0.0523391288761427,0.0559240007169744,0.0631833661946585,0.0689191611399892,0.0681125649758021,0.0554758917368704,0.0640795841548665,0.0627352572145546,0.0517117763039971,0.0627352572145546,0.0743860906972576,0.0607635777020972,0.0588815199856605,0.0594192507617853,0.06900878293601,0.064706936727012,0.0615701738662843,0.0578956802294318,0.0570890840652447,0.0616597956623051,0.0617494174583259,0.0587918981896397,0.0598673597418892,0.0601362251299516,0.0627352572145546,0.0641692059508873,0.0623767700304714,0.0656031546872199,0.057806058433411,0.0632729879906793,0.0588815199856605,0.0575371930453486,0.0551174045527872,0.060405090518014,0.065155045707116,0.0654239110951784,0.0627352572145546,0.065155045707116,0.0687399175479477,0.0711597060405091,0.0622871482344506,0.063004122602617,0.0544004301846209,0.0624663918264922,0.0641692059508873,0.0581645456174942,0.0587022763936189,0.0613909302742427,0.0597777379458684,0.0622871482344506,0.0617494174583259,0.0644380713389496,0.0712493278365298,0.0622871482344506,0.0629145008065962,0.0601362251299516,0.0644380713389496,0.0645276931349704,0.0644380713389496,0.0602258469259724,0.0623767700304714,0.0665889944434487,0.0498297185875605,0.0627352572145546,0.0663201290553863,0.0645276931349704,0.0593296289657645,0.0580749238214734,0.0642588277469081,0.0603154687219932,0.0655135328911991,0.0596881161498476,0.0553862699408496,0.0614805520702635,0.0611220648861803,0.0678436995877397,0.0605843341100556,0.055655135328912,0.0606739559060764,0.0612116866822011,0.0628248790105754
"74","E22000113",0.070247633802135,0.0590040168712641,0.0818141869534757,0.0688695231178891,0.0804889857177439,0.0628177196804648,0.0764947954490438,0.0699588477366255,0.0672960542241588,0.0666908738804164,0.0633018639554587,0.0708061002178649,0.06560154926168,0.0640280803679496,0.0752844347615589,0.06560154926168,0.0664488017429194,0.0718954248366013,0.0582183490680223,0.0665698378116679,0.0775841200677802,0.0522875816993464,0.0812152021302348,0.0755265068990559,0.0686274509803922,0.0672960542241588,0.0751633986928105,0.0732268215928347,0.0723795691115953,0.0612442507867344,0.065117404986686,0.0677801984991527,0.0732268215928347,0.0699588477366255,0.060396998305495,0.069837811667877,0.0649963689179375,0.0818203824739772,0.079520697167756,0.0761316872427984,0.0820624546114742,0.0660856935366739,0.0675381263616558,0.0605180343742435,0.0722585330428468,0.0648753328491891,0.0683853788428952,0.0674170902929073,0.0720164609053498,0.0679012345679012,0.0800048414427499,0.0770999757927863,0.0723795691115953,0.0796417332365045,0.065843621399177,0.0796417332365045,0.0669329460179133,0.0787944807552651,0.065117404986686,0.075042362624062,0.0670539820866618,0.0720164609053498,0.075042362624062,0.0728637133865892,0.0652384410554345,0.065843621399177,0.0715323166303558,0.0717743887678528,0.079762769305253,0.070321955942871,0.0714112805616074,0.060396998305495,0.0634229000242072,0.0721374969740983,0.0654805131929315,0.0772210118615347,0.065359477124183,0.0733478576615832,0.0718954248366013,0.0767368675865408,0.0768579036552893,0.0768579036552893,0.0737109658678286,0.0763737593802953,0.0702009198741225,0.0649963689179375,0.0729847494553377,0.0762527233115468,0.0723795691115953,0.0718954248366013,0.0652384410554345,0.0634229000242072,0.0710481723553619,0.0708061002178649,0.0670539820866618,0.0699588477366255,0.0669329460179133,0.0804889857177439,0.0682643427741467,0.0710481723553619,0.0672960542241588,0.0699588477366255,0.0647542967804406
"75","E22000115",0.0691723840774253,0.059079782896407,0.0786994680150945,0.0623964202850514,0.0697712959893934,0.0774776267815711,0.0788034471329135,0.0702684786211468,0.062727875372887,0.0698541597613523,0.0835266821345708,0.0612363274776268,0.0729201193238316,0.0779748094133245,0.0761518064302287,0.0689426582698044,0.064385150812065,0.0716771627444481,0.0649651972157773,0.068445475638051,0.0702684786211468,0.0617335101093802,0.0659595624792841,0.0623964202850514,0.0622306927411336,0.0784719920450779,0.0672853828306264,0.0647994696718595,0.0730029830957905,0.0693569771295989,0.0662910175671197,0.0655452436194896,0.0661252900232019,0.068445475638051,0.0706827974809413,0.0694398409015578,0.0694398409015578,0.0638051044083527,0.0736658932714617,0.0749088498508452,0.0676997016904209,0.0656281073914485,0.0628107391448459,0.0715114352005303,0.0730029830957905,0.0708485250248591,0.0666224726549553,0.0663738813390786,0.0722572091481604,0.0708485250248591,0.0716771627444481,0.0682797480941332,0.0651309247596951,0.073417301955585,0.0650480609877362,0.0766489890619821,0.0604905535299967,0.0710142525687769,0.0723400729201193,0.0676997016904209,0.056927411335764,0.0735001657275439,0.0752403049386808,0.0749917136228041,0.070102751077229,0.0626450116009281,0.0661252900232019,0.0590818694066954,0.0704342061650646,0.0617335101093802,0.0751574411667219,0.0691083858137222,0.0669539277427909,0.068445475638051,0.0716771627444481,0.0687769307258866,0.067616837918462,0.070931388796818,0.063556513092476,0.0657109711634074,0.0694398409015578,0.0657938349353663,0.0716771627444481,0.070102751077229,0.0706827974809413,0.0634736493205171,0.0689426582698044,0.0696884322174345,0.070931388796818,0.0755717600265164,0.0609048723897912,0.0672853828306264,0.076731852833941,0.0747431223069274,0.0633907855485582,0.0732515744116672,0.0719257540603248,0.0719257540603248,0.06852833941001,0.0583360954590653,0.0647166058999006,0.074245939675174,0.0632250580046404
"76","E22000116",0.0593570317867862,0.0511979440040635,0.0665714759293952,0.0556921741646174,0.0535946766960798,0.0695790539563142,0.0600318240995226,0.0598148416027774,0.0590192391147114,0.0517141617242876,0.0655287140170693,0.0625632865615507,0.0543179516852307,0.0513525242297121,0.0551858816722118,0.0613337190799942,0.0572110516418342,0.0599594966006076,0.0590915666136265,0.0542456241863156,0.0574280341385795,0.0637205265441921,0.0581513091277304,0.0548965716765514,0.0606827715897584,0.0564877766526833,0.0567770866483437,0.0548242441776363,0.0572833791407493,0.0556921741646174,0.057066396644004,0.0609720815854188,0.0588022566179661,0.0567047591494286,0.0601764790973528,0.0696513814552293,0.0579343266309851,0.055402864168957,0.0629972515550412,0.0577173441342398,0.0606104440908433,0.0608274265875886,0.0659626790105598,0.0668306089975409,0.0599594966006076,0.0589469116157963,0.0595978591060321,0.0588745841168812,0.0546795891798062,0.0609720815854188,0.0569217416461739,0.0622739765658904,0.0585852741212209,0.0556921741646174,0.0589469116157963,0.0607550990886735,0.054534934181976,0.0645161290322581,0.0535946766960798,0.0559814841602777,0.0608274265875886,0.052075799218863,0.0564154491537683,0.0598871691016925,0.0588745841168812,0.0629972515550412,0.0641544915376826,0.0645884565311731,0.0590915666136265,0.0640821640387675,0.0569217416461739,0.0585129466223058,0.0565601041515984,0.0675538839866917,0.0584406191233907,0.0551135541732967,0.0575726891364097,0.0565601041515984,0.0606104440908433,0.0568494141472588,0.0619123390713149,0.0572110516418342,0.0673369014899465,0.0556921741646174,0.0541732966874005,0.0601764790973528,0.0596701866049472,0.0566324316505135,0.0652394040214089,0.0612613915810791,0.0577896716331549,0.0602488065962679,0.0585852741212209,0.0525820917112686,0.0614060465789093,0.0572110516418342,0.0516418342253725,0.0557645016635325,0.0624909590626356,0.0543179516852307,0.0541009691884855,0.0600318240995226,0.0626356140604658
"77","E22000117",0.0576271378540422,0.0508895483344857,0.0640169460551777,0.0572934376062564,0.054006573727757,0.0565000566700669,0.0591068797461181,0.0589368695455061,0.0573501076731271,0.0595035702142129,0.0617137028221693,0.0635838150289017,0.0559333560013601,0.0604102912841437,0.0594469001473422,0.0597869205485662,0.0599569307491783,0.0573501076731271,0.0608636518191091,0.0516831009860592,0.0580301484755752,0.0505496996486456,0.060183611016661,0.0541199138614984,0.0542332539952397,0.0572934376062564,0.058596849144282,0.0616570327552987,0.0605236314178851,0.0563867165363255,0.0535532131927916,0.0583134988099286,0.0592202198798595,0.0565567267369375,0.0622804034908761,0.0555366655332653,0.0508897200498697,0.0583701688767993,0.0592202198798595,0.0546866145302051,0.061940383089652,0.0629604442933243,0.0562733764025842,0.0657939476368582,0.0582001586761872,0.0595035702142129,0.0597869205485662,0.0531565227246968,0.0562167063357135,0.0537232233934036,0.0539499036608863,0.0604669613510144,0.0580301484755752,0.0572934376062564,0.0534965431259209,0.057010087271903,0.0602402810835317,0.05842683894367,0.0617137028221693,0.0574067777399977,0.0496429785787147,0.0597302504816956,0.0571234274056443,0.0566700668706789,0.0500963391136802,0.0591068797461181,0.0592202198798595,0.0578034682080925,0.0574067777399977,0.0553099852657826,0.0600702708829196,0.0553666553326533,0.0569534172050323,0.0620537232233934,0.0572367675393857,0.0579734784087045,0.0566700668706789,0.0540632437946277,0.0543465941289811,0.054176583928369,0.0647172163663153,0.0622804034908761,0.0513997506517058,0.0569534172050323,0.0551399750651706,0.0550266349314292,0.0558200158676187,0.0525331519891193,0.0534965431259209,0.0589935396123767,0.0495296384449734,0.0600702708829196,0.0621103932902641,0.0534398730590502,0.0581434886093166,0.0598435906154369,0.0574634478068684,0.0596169103479542,0.0554799954663946,0.0575201178737391,0.0605236314178851,0.0539499036608863,0.0610336620197212
"78","E22000118",0.0823579900124844,0.0748443583398352,0.0893904997504798,0.0738808153711109,0.0813420462303716,0.0804642543645762,0.0848044474787867,0.0801228908612114,0.0826587340290647,0.0879254852238369,0.0891446405929972,0.0812445138008388,0.0810982151565395,0.0814883448746708,0.0845606164049546,0.0749536720959719,0.0823661367404662,0.0812445138008388,0.0782210084853214,0.0743197113040086,0.0857310055593485,0.080317955720277,0.0840729542572906,0.0849507461230859,0.0824149029552326,0.0851458109821516,0.0776358139081244,0.0829025651028967,0.0848532136935531,0.0834389934653272,0.0916317175460841,0.0809519165122403,0.0895835365258949,0.0845606164049546,0.0818784745928021,0.0779284111967229,0.0833902272505608,0.0793913976397152,0.0889008095191651,0.0880717838681362,0.0849507461230859,0.0795376962840144,0.0835852921096265,0.0825124353847654,0.0787574368477519,0.0808543840827075,0.0825124353847654,0.0824149029552326,0.0849507461230859,0.0818784745928021,0.0828050326733639,0.0819760070223349,0.0870476933580416,0.0760752950355993,0.0828050326733639,0.0791963327806496,0.0826587340290647,0.0804154881498098,0.079488930069248,0.0803667219350434,0.0864624987808446,0.0825612015995318,0.0779284111967229,0.0799765922169121,0.0809031502974739,0.0804642543645762,0.0788549692772847,0.0801716570759778,0.0764166585389642,0.0783673071296206,0.0796839949283137,0.0796839949283137,0.0849995123378523,0.0779284111967229,0.0852433434116844,0.0810494489417731,0.0818297083780357,0.0755876328879352,0.0834389934653272,0.075197503169804,0.0888520433043987,0.0815371110894372,0.0843167853311226,0.0795376962840144,0.0789037354920511,0.0806593192236419,0.0815858773042036,0.08353652589486,0.0843167853311226,0.0829513313176631,0.0895347703111285,0.0810494489417731,0.0852433434116844,0.0859260704184141,0.0822686043109334,0.0767092558275627,0.090071198673559,0.0833414610357944,0.0899249000292597,0.0826099678142983,0.0801716570759778,0.0755876328879352,0.0839754218277577
"79","E22000120",0.0824081188102093,0.0752911320003486,0.0891440250411915,0.0820246538331645,0.084177642688281,0.0817713610266802,0.0810536980749747,0.0810536980749747,0.0845575818980074,0.0804626815265113,0.0841354272205336,0.0832066869300912,0.0793650793650794,0.0802516041877744,0.0828267477203647,0.0797872340425532,0.0832911178655859,0.0793650793650794,0.0782674772036474,0.0824890239783857,0.0815180682201959,0.0873438027693347,0.0854863221884498,0.0780563998649105,0.0856973995271868,0.0813914218169537,0.0756923336710571,0.0775075987841945,0.0809692671394799,0.079660587639311,0.0813492063492064,0.0799983113812901,0.0752701789935833,0.0782252617359,0.0831222559945964,0.0862039851401554,0.0805048969942587,0.0783096926713948,0.0802516041877744,0.0830378250591016,0.0840509962850388,0.0853174603174603,0.0824468085106383,0.0878926038500507,0.0851485984464708,0.0791117865585951,0.0836710570753124,0.0854863221884498,0.0795761567038163,0.0799983113812901,0.0803360351232692,0.0842198581560284,0.0764099966227626,0.0779297534616684,0.0797450185748058,0.0820668693009119,0.0755656872678149,0.0777186761229314,0.0840087808172915,0.0829956095913543,0.0878503883823033,0.0811381290104694,0.0816024991556906,0.0841354272205336,0.0819402228976697,0.0883991894630193,0.0772120905099628,0.0821513002364066,0.0819402228976697,0.0839665653495441,0.0844309354947653,0.0923674434312732,0.0840087808172915,0.0823623775751435,0.0738770685579196,0.0874282337048295,0.0783096926713948,0.0784363390746369,0.0840509962850388,0.0795339412360689,0.0880192502532928,0.0792806484295846,0.0875548801080716,0.0816024991556906,0.0812647754137116,0.080209388720027,0.0907632556568727,0.0831644714623438,0.0760722728807835,0.0819824383654171,0.0847686592367443,0.0851908139142182,0.0811803444782168,0.0857396149949341,0.0874282337048295,0.0802938196555218,0.0849375211077339,0.0837554880108072,0.0908054711246201,0.0856973995271868,0.0837554880108072,0.0814336372847011,0.0803360351232692
"80","E22000121",0.0627502190759291,0.054158618485188,0.0719461925113755,0.0674398625429553,0.0663230240549828,0.0624570446735395,0.0708762886597938,0.0669243986254296,0.0573024054982818,0.0626288659793814,0.063573883161512,0.0555841924398625,0.0577319587628866,0.0683848797250859,0.0621993127147766,0.0607388316151203,0.0645189003436426,0.0560137457044674,0.0620274914089347,0.0747422680412371,0.0643470790378007,0.065807560137457,0.0682989690721649,0.0583333333333333,0.0660652920962199,0.0566151202749141,0.0666666666666667,0.0651202749140894,0.0574742268041237,0.0608247422680412,0.0719931271477663,0.0640893470790378,0.0652920962199313,0.0521477663230241,0.0640893470790378,0.0606529209621993,0.0608247422680412,0.0648625429553265,0.0520618556701031,0.0566151202749141,0.0650343642611684,0.0605670103092784,0.0602233676975945,0.0648625429553265,0.0620274914089347,0.0621134020618557,0.0676116838487972,0.0624570446735395,0.0643470790378007,0.0687285223367698,0.0628865979381443,0.0632302405498282,0.0652920962199313,0.0611683848797251,0.061426116838488,0.0600515463917526,0.0667525773195876,0.0655498281786942,0.0617697594501718,0.0670962199312715,0.059106529209622,0.059020618556701,0.0621993127147766,0.0628006872852234,0.063573883161512,0.07053264604811,0.0738831615120275,0.0639175257731959,0.059020618556701,0.0597938144329897,0.0698453608247423,0.0656357388316151,0.059106529209622,0.0637457044673539,0.0552405498281787,0.0616838487972509,0.0624570446735395,0.0628006872852234,0.059192439862543,0.0664948453608247,0.0701030927835052,0.061340206185567,0.0624570446735395,0.065807560137457,0.0693298969072165,0.0600515463917526,0.0627147766323024,0.0634879725085911,0.0573883161512027,0.0575601374570447,0.0644329896907216,0.0559278350515464,0.0606529209621993,0.0603092783505155,0.0620274914089347,0.0617697594501718,0.0720790378006873,0.0578178694158076,0.0656357388316151,0.0566151202749141,0.0656357388316151,0.063573883161512,0.0736254295532646
"81","E22000122",0.0637248595565848,0.054483707901413,0.072024010794985,0.0613207547169811,0.0609777015437393,0.0708404802744425,0.0670668953687822,0.060377358490566,0.0571183533447684,0.069811320754717,0.065008576329331,0.0556603773584906,0.0693825042881647,0.0614065180102916,0.060377358490566,0.0626929674099485,0.0650943396226415,0.0620926243567753,0.068696397941681,0.0741852487135506,0.0622641509433962,0.0645797598627787,0.0615780445969125,0.0705831903945111,0.0617495711835334,0.0563464837049743,0.0578902229845626,0.0572898799313894,0.0643224699828473,0.0692967409948542,0.0618353344768439,0.0692109777015437,0.0704116638078902,0.0638078902229846,0.0636363636363636,0.0572041166380789,0.0600343053173242,0.060548885077187,0.0678387650085763,0.0606346483704974,0.0659519725557461,0.0614065180102916,0.0659519725557461,0.0692967409948542,0.0672384219554031,0.0585763293310463,0.0773584905660377,0.0647512864493997,0.0591766723842196,0.0643224699828473,0.0580617495711835,0.0566895368782161,0.0556603773584906,0.0638078902229846,0.0562607204116638,0.0620926243567753,0.0631217838765009,0.0612349914236707,0.0649228130360206,0.06852487135506,0.0637221269296741,0.0715265866209262,0.061663807890223,0.0596054888507719,0.0688679245283019,0.0688679245283019,0.0625214408233276,0.0630360205831904,0.0590051457975986,0.0672384219554031,0.0650943396226415,0.0644082332761578,0.0599485420240137,0.0614922813036021,0.0623499142367067,0.0674957118353345,0.0587478559176672,0.0648370497427101,0.0668953687821612,0.0647512864493997,0.0653516295025729,0.063893653516295,0.0590051457975986,0.0628644939965695,0.0675814751286449,0.0576329331046312,0.0584048027444254,0.0634648370497427,0.0713550600343053,0.0664665523156089,0.0610634648370497,0.0571183533447684,0.058147512864494,0.0632075471698113,0.0669811320754717,0.061663807890223,0.0578044596912521,0.0633790737564322,0.0542881646655232,0.0614922813036021,0.0630360205831904,0.0607204116638079,0.0608061749571184
"82","E22000123",0.0695232296039911,0.0590274167742831,0.080780296076908,0.0740305522914219,0.0637752376882812,0.0644161948509775,0.0624933233628886,0.0591817113556244,0.0673005020831108,0.0726418117722466,0.0716803760282021,0.0804401239183848,0.0658049353701528,0.0651639782074565,0.0790513833992095,0.0725349855784638,0.0643093686571947,0.064950325819891,0.0760602499732935,0.0681551116333725,0.0697575045401132,0.0767012071359897,0.0742442046789873,0.0722145069971157,0.062706975750454,0.0701848093152441,0.0708257664779404,0.0603567994872343,0.0740305522914219,0.0663390663390663,0.0760602499732935,0.0705052878965922,0.0762739023608589,0.0662322401452836,0.0718940284157675,0.0816152120499947,0.0674073282768935,0.0742442046789873,0.0701848093152441,0.0647366734323256,0.0755261190043799,0.0626001495566713,0.0652708044012392,0.0653776305950219,0.0658049353701528,0.0734964213225083,0.082256169212691,0.0741373784852046,0.0775558166862515,0.0696506783463305,0.0705052878965922,0.0717872022219848,0.0658049353701528,0.0640957162696293,0.0665527187266318,0.0630274543318022,0.0749919880354663,0.0696506783463305,0.083751735925649,0.0622796709753232,0.0733895951287256,0.0705052878965922,0.0708257664779404,0.0658049353701528,0.0841790407007798,0.0652708044012392,0.066445892532849,0.0711462450592885,0.0687960687960688,0.0717872022219848,0.0651639782074565,0.0677278068582416,0.0722145069971157,0.0716803760282021,0.0703984617028095,0.0605704518747997,0.0667663711141972,0.0637752376882812,0.0699711569276787,0.0640957162696293,0.0677278068582416,0.0679414592458071,0.0675141544706762,0.0680482854395898,0.0670868496955453,0.0700779831214614,0.0807606024997329,0.0718940284157675,0.0779831214613823,0.0646298472385429,0.077342164298686,0.0663390663390663,0.0660185877577182,0.075846597585728,0.0639888900758466,0.0632411067193676,0.0781967738489478,0.0731759427411601,0.0698643307338959,0.0666595449204145,0.0648434996261083,0.0799059929494712,0.0681551116333725
"83","E22000124",0.0691143068203,0.0615039468892459,0.0765340234248721,0.0682775284777356,0.0723507076285813,0.0680013807386952,0.0689678978253365,0.0646185709354505,0.0676561960648947,0.0671039005868139,0.0683465654124957,0.0738004832585433,0.0670348636520539,0.0623403520883673,0.0655160510873317,0.0690369347600966,0.0736624093890231,0.077114256127028,0.0714532274767,0.0729720400414222,0.0740766309975837,0.0707628581290991,0.0716603382809803,0.0745598895409044,0.0689678978253365,0.0727649292371419,0.0667587159130135,0.0722126337590611,0.0637210907835692,0.0709009319986193,0.0711080428028995,0.0680704176734553,0.0669658267172938,0.0651708664135312,0.0730410769761823,0.068553676216776,0.0724197445633414,0.073593372454263,0.0680013807386952,0.0657921988263721,0.0739385571280635,0.0671039005868139,0.0692440455643769,0.0645495340006904,0.0710390058681395,0.064963755609251,0.0597859855022437,0.0716603382809803,0.0734552985847428,0.0712461166724197,0.0688298239558164,0.0657921988263721,0.0631687953054884,0.0738695201933034,0.0629616845012081,0.0668967897825337,0.0795305488436313,0.0751812219537453,0.0656541249568519,0.067863306869175,0.0724197445633414,0.0684156023472558,0.0695201933034173,0.0722126337590611,0.064963755609251,0.0705557473248188,0.0738695201933034,0.0674490852606144,0.0704176734552986,0.070003451846738,0.063583016914049,0.0752502588885054,0.0628926475664481,0.0627545736969279,0.0673110113910942,0.0727649292371419,0.0695201933034173,0.0691750086296168,0.0666206420434933,0.0623403520883673,0.0718674490852606,0.067863306869175,0.0733862616499827,0.0675181221953745,0.0739385571280635,0.069313082499137,0.0682775284777356,0.0720745598895409,0.0713151536071798,0.0653089402830514,0.0712461166724197,0.0635139799792889,0.0701415257162582,0.0650327925440111,0.0643424231964101,0.0646876078702106,0.0648947186744909,0.0758025543665861,0.0659302726958923,0.0684156023472558,0.0673800483258543,0.0643424231964101,0.0691750086296168
"84","E22000125",0.0683506794395985,0.0586023968893285,0.0767364076716419,0.0741520807611301,0.0639116856707096,0.0651463432348028,0.0660904931367565,0.0695039581668967,0.0694313312513617,0.0689955697581524,0.0762582613116421,0.0711017503086644,0.0656547316435471,0.062168639697872,0.0614423705425231,0.0595540707386157,0.0658726123901518,0.0639843125862445,0.0709564964775946,0.0637664318396398,0.0667441353765706,0.0701576004067107,0.0712470041397342,0.0658726123901518,0.0645653279105236,0.0626044011910814,0.0584646670055923,0.0700123465756409,0.0624591473600116,0.0698670927445711,0.0614423705425231,0.0692134505047571,0.0687050620960128,0.0650737163192679,0.0734258116057811,0.0707386157309899,0.0687776890115477,0.0683419275183383,0.0656547316435471,0.0599898322318251,0.0729174231970368,0.0616602512891277,0.0689229428426175,0.0620233858668022,0.0659452393056867,0.0644927009949887,0.0653642239814075,0.0639116856707096,0.0674704045319195,0.0642021933328492,0.0601350860628949,0.0689229428426175,0.0708112426465248,0.065727358559082,0.0778560534534098,0.0633306703464304,0.0695765850824315,0.0716101387174087,0.0771297842980609,0.0703754811533154,0.0717553925484785,0.0700123465756409,0.0703028542377805,0.0736436923523858,0.0644200740794538,0.0681240467717336,0.0630401626842908,0.0734258116057811,0.0758224998184327,0.0618781320357324,0.071392257970804,0.0722637809572227,0.0663083738833612,0.0687776890115477,0.0652915970658726,0.0743699615077348,0.0609339821337788,0.070665988815455,0.068559808264943,0.0619507589512673,0.0660904931367565,0.0674704045319195,0.065001089403733,0.0599172053162902,0.0697944658290362,0.0729900501125717,0.0708838695620597,0.074878349916479,0.0636938049241049,0.0641295664173143,0.0642021933328492,0.070665988815455,0.0723364078727576,0.0697218389135013,0.0781465611155494,0.0758951267339676,0.0740794538455952,0.0723364078727576,0.0634759241775002,0.06362117800857,0.06006245914736,0.0652189701503377,0.0656547316435471
"85","E22000126",0.0680988893443033,0.0577542250097066,0.0784409164478562,0.0692792162351295,0.0670798760371888,0.0673797860641807,0.0793761871438568,0.0680795761271619,0.067479756073178,0.0698790362891133,0.0705788263520944,0.0625812256323103,0.0723782865140458,0.0610816754973508,0.0660801759472158,0.0600819754073778,0.0583824852544237,0.0649805058482455,0.0603818854343697,0.0835749275217435,0.0692792162351295,0.0657802659202239,0.0622813156053184,0.0682795161451565,0.0651804458662401,0.0638808357492752,0.0669799060281915,0.0636808957312806,0.0709787063880836,0.0662801159652104,0.0742777166849945,0.0714785564330701,0.0682795161451565,0.0685794261721484,0.0663800859742077,0.0735779266220134,0.0627811656503049,0.0681795461361591,0.0643806857942617,0.0652804158752374,0.06148155553334,0.0746775967209837,0.0653803858842347,0.0640807757672698,0.0669799060281915,0.0771768469459162,0.0682795161451565,0.0776766969909027,0.064480655803259,0.0628811356593022,0.0648805358392482,0.065480355893232,0.0667799660101969,0.0688793361991403,0.0641807457762671,0.0692792162351295,0.0721783464960512,0.0675797260821753,0.0679796061181645,0.0775767269819054,0.0832750174947516,0.0705788263520944,0.0716784964510647,0.0733779866040188,0.0663800859742077,0.0728781365590323,0.0681795461361591,0.0682795161451565,0.0704788563430971,0.070778766370089,0.0739778066580026,0.0742777166849945,0.0740777766669999,0.0715785264420674,0.0662801159652104,0.065480355893232,0.082075377386784,0.0702789163251025,0.0669799060281915,0.0688793361991403,0.0637808657402779,0.0676796960911727,0.0689793062081376,0.0705788263520944,0.0597820653803859,0.069779066280116,0.0698790362891133,0.0597820653803859,0.0609817054883535,0.075777266819954,0.0646805958212536,0.0688793361991403,0.063480955713286,0.0579826052184345,0.06148155553334,0.0672798160551834,0.0705788263520944,0.0661801459562131,0.0759772068379486,0.0613815855243427,0.066480055983205,0.0572828151554534,0.0689793062081376
"86","E22000127",0.0677974101987193,0.0583114826335144,0.077345822063205,0.0690740303673983,0.0671072299583038,0.06348831720557,0.060262764534655,0.0677366060892141,0.0622295649437495,0.0662418377783023,0.0685233262528519,0.0730863032019511,0.0614428447801117,0.0620722209110219,0.0653764455983007,0.0689166863346708,0.0689166863346708,0.0697820785146723,0.0706474706946739,0.0661631657619385,0.0677366060892141,0.0621508929273857,0.0656911336637558,0.0685233262528519,0.0715128628746755,0.0700180945637637,0.0638816772873889,0.0666351978601211,0.06348831720557,0.0573518999291952,0.0728502871528597,0.0620722209110219,0.0705687986783101,0.0623869089764771,0.0738730233655889,0.0612068287310204,0.0740303673983164,0.0649830855164818,0.0685233262528519,0.0708834867437652,0.0690740303673983,0.0653764455983007,0.0575879159782865,0.0719848949728581,0.0638030052710251,0.0669498859255763,0.0730863032019511,0.0739516953819526,0.0796160805601448,0.070962158760129,0.0693100464164896,0.0648257414837542,0.0666351978601211,0.065612461647392,0.0673432460073952,0.0737943513492251,0.0660058217292109,0.0672645739910314,0.0710408307764928,0.0677366060892141,0.0686019982692156,0.0607347966328377,0.0613641727637479,0.0675792620564865,0.0757611517583196,0.0629376130910235,0.0671072299583038,0.0632523011564786,0.0725355990874046,0.068129966171033,0.0774132641019589,0.0625442530092046,0.0693887184328534,0.0650617575328456,0.068838014318307,0.0639603493037527,0.0758398237746833,0.0754464636928645,0.0675005900401227,0.0671072299583038,0.0654551176146645,0.0719848949728581,0.0648257414837542,0.0620722209110219,0.0708048147274015,0.0686806702855794,0.0617575328455668,0.0703327826292188,0.0621508929273857,0.0785933443474156,0.0732436472346786,0.0660058217292109,0.0666351978601211,0.0572732279128314,0.0622295649437495,0.0732436472346786,0.0781999842655967,0.0652191015655731,0.0734009912674062,0.0719062229564944,0.0664778538273936,0.0730863032019511,0.0767838879710487
